diagnostic_name_zh,variant,record_scope,offset,reference_subset,final_verdict,generation_stage,cases,fresh_available_count,fresh_global_rank_ci95_high,fresh_global_rank_ci95_low,fresh_global_rank_metric_task_group_count,fresh_global_rank_metric_transition_count,fresh_global_rank_task_group_macro,fresh_global_rank_transition_micro,fresh_in_top2_ci95_high,fresh_in_top2_ci95_low,fresh_in_top2_metric_task_group_count,fresh_in_top2_metric_transition_count,fresh_in_top2_task_group_macro,fresh_in_top2_transition_micro,fresh_in_top4_ci95_high,fresh_in_top4_ci95_low,fresh_in_top4_metric_task_group_count,fresh_in_top4_metric_transition_count,fresh_in_top4_task_group_macro,fresh_in_top4_transition_micro,global_rank_improvement_ci95_high,global_rank_improvement_ci95_low,global_rank_improvement_metric_task_group_count,global_rank_improvement_metric_transition_count,global_rank_improvement_task_group_macro,global_rank_improvement_transition_micro,normal_steps,outside_to_top2_ci95_high,outside_to_top2_ci95_low,outside_to_top2_metric_task_group_count,outside_to_top2_metric_transition_count,outside_to_top2_task_group_macro,outside_to_top2_transition_micro,outside_to_top4_ci95_high,outside_to_top4_ci95_low,outside_to_top4_metric_task_group_count,outside_to_top4_metric_transition_count,outside_to_top4_task_group_macro,outside_to_top4_transition_micro,right_neighbor_count,right_neighbor_still_mask_ci95_high,right_neighbor_still_mask_ci95_low,right_neighbor_still_mask_metric_task_group_count,right_neighbor_still_mask_metric_transition_count,right_neighbor_still_mask_task_group_macro,right_neighbor_still_mask_transition_micro,source_right_neighbor_in_top2_ci95_high,source_right_neighbor_in_top2_ci95_low,source_right_neighbor_in_top2_metric_task_group_count,source_right_neighbor_in_top2_metric_transition_count,source_right_neighbor_in_top2_task_group_macro,source_right_neighbor_in_top2_transition_micro,source_right_neighbor_in_top4_ci95_high,source_right_neighbor_in_top4_ci95_low,source_right_neighbor_in_top4_metric_task_group_count,source_right_neighbor_in_top4_metric_transition_count,source_right_neighbor_in_top4_task_group_macro,source_right_neighbor_in_top4_transition_micro,source_top2_with_fresh_count,source_top4_with_fresh_count,stale_global_rank_ci95_high,stale_global_rank_ci95_low,stale_global_rank_metric_task_group_count,stale_global_rank_metric_transition_count,stale_global_rank_task_group_macro,stale_global_rank_transition_micro,stale_in_top2_ci95_high,stale_in_top2_ci95_low,stale_in_top2_metric_task_group_count,stale_in_top2_metric_transition_count,stale_in_top2_task_group_macro,stale_in_top2_transition_micro,stale_in_top4_ci95_high,stale_in_top4_ci95_low,stale_in_top4_metric_task_group_count,stale_in_top4_metric_transition_count,stale_in_top4_task_group_macro,stale_in_top4_transition_micro,task_groups,top2_retained_ci95_high,top2_retained_ci95_low,top2_retained_metric_task_group_count,top2_retained_metric_transition_count,top2_retained_task_group_macro,top2_retained_transition_micro,top4_retained_ci95_high,top4_retained_ci95_low,top4_retained_metric_task_group_count,top4_retained_metric_transition_count,top4_retained_task_group_macro,top4_retained_transition_micro,transitions
全局置信度逐词刷新诊断,C1,stable_target_global_rank,2,predecessor_correct,fail,early,71,,12.863907234432235,5.731026282051283,50,242,9.03107326007326,6.545454545454546,0.9106040293040293,0.7688912698412698,50,242,0.8449059829059828,0.8925619834710744,0.9095730769230768,0.7677115384615385,50,242,0.8449059829059828,0.8925619834710744,6.623141666666666,-2.9761861111111108,50,242,1.9808424908424904,3.78099173553719,,0.8747060134310133,0.7314601037851038,50,242,0.8082564102564102,0.8512396694214877,0.17558730158730154,0.05993531746031746,50,242,0.11207448107448109,0.09917355371900827,,,,,,,,,,,,,,,,,,,,,,14.122793253968254,8.099078968253968,50,242,11.011915750915751,10.326446280991735,0.10909444444444445,0.018743589743589743,50,242,0.056649572649572655,0.045454545454545456,0.8905054029304028,0.7683645299145299,50,242,0.8335604395604395,0.8512396694214877,50,0.06272649572649573,0.013333333333333332,50,242,0.03664957264957265,0.04132231404958678,0.807658089133089,0.6515259462759462,50,242,0.7328315018315018,0.7933884297520661,242
全局置信度逐词刷新诊断,C1,stable_target_global_rank,2,overall,all,all,1026,,4.443645448946965,3.2996691965988107,164,7332,3.835680522451532,2.9879978177850517,0.9569233755217382,0.9359064881679275,164,7332,0.9469780991437811,0.9626295690125477,0.9570673690276412,0.935773790005897,164,7332,0.9470691075165514,0.9627659574468085,4.945288821117115,3.445402082862971,164,7332,4.211171297420887,4.352973267866885,,0.9383743783730343,0.9104053527783679,164,7332,0.9252159096063675,0.9450354609929078,0.08690067543341125,0.06380924892684402,164,7332,0.07493616558411434,0.06614839061647572,,,,,,,,,,,,,,,,,,,,,,8.694420937210854,7.438002330405246,164,7332,8.046851819872419,7.340971085651937,0.03536077871103305,0.01805841609737626,164,7332,0.025837927507454093,0.018821603927986905,0.9132058194134172,0.887816915668452,164,7332,0.9011175318247676,0.915848336061102,164,0.028263299638089687,0.016272113056193856,164,7332,0.021762189537413643,0.017594108019639936,0.8877581172066379,0.8551916443728258,164,7332,0.872132941932437,0.8966175668303328,7332
全局置信度逐词刷新诊断,C1,stable_target_global_rank,2,overall,all,early,1026,,4.474250310120535,3.3232657673679578,164,7086,3.866444595967193,3.0080440304826417,0.9570535864963722,0.9360118746082507,164,7086,0.9470381914918655,0.9631668077900085,0.957132748557895,0.9355061312677353,164,7086,0.9470381914918655,0.9631668077900085,4.942241027647306,3.444834834507495,164,7086,4.212212417045988,4.381033022861981,,0.9378337083886124,0.9097742433040162,164,7086,0.9245422091974689,0.9452441433813152,0.08646969941411756,0.06311708983006104,164,7086,0.07433683017215131,0.06562235393734124,,,,,,,,,,,,,,,,,,,,,,8.73438889922987,7.465082306043019,164,7086,8.07865701301318,7.389077053344623,0.03586008813641569,0.018662181743348594,164,7086,0.02637347747000617,0.018910527801298333,0.9137598134842422,0.8881840965426758,164,7086,0.9016444910110137,0.9165961049957663,164,0.029072537336696742,0.016883895206951504,164,7086,0.022495982294396435,0.0179226644086932,0.8886026746679526,0.8553987947539607,164,7086,0.872701361319714,0.8975444538526672,7086
全局置信度逐词刷新诊断,C1,stable_target_global_rank,2,overall,all,middle,31,,3.7083724146224144,1.5311314200203088,27,236,2.5054112554112553,2.4491525423728815,0.9822297044519267,0.9130190796857462,27,236,0.9509379509379509,0.9491525423728814,0.9822297044519267,0.9118433007321897,27,236,0.9509379509379509,0.9491525423728814,4.47674266833989,1.3316086999420338,27,236,2.923617534728646,3.6186440677966103,,0.9811875367430923,0.9030383197049865,27,236,0.9461680295013629,0.940677966101695,0.09907665636832301,0.0317541422055311,27,236,0.06328604523048968,0.08050847457627118,,,,,,,,,,,,,,,,,,,,,,6.828073770365436,4.232125654695099,27,236,5.429028790139902,6.067796610169491,0.031144781144781142,0.0,27,236,0.010942760942760943,0.01694915254237288,0.9603823247226025,0.8734277528027528,27,236,0.918943659221437,0.8940677966101694,27,0.012626262626262626,0.0,27,236,0.004769921436588103,0.00847457627118644,0.9364830578372245,0.8305809982198873,27,236,0.8876519057074612,0.8686440677966102,236
全局置信度逐词刷新诊断,C1,stable_target_global_rank,2,overall,all,late,5,,2.9,1.1,5,10,1.8,1.5,1.0,0.4,5,10,0.8,0.9,1.0,1.0,5,10,1.0,1.0,2.3,0.2,5,10,1.5,1.8,,1.0,0.4,5,10,0.8,0.9,0.3,0.0,5,10,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,3.7,3.0,5,10,3.3,3.3,0.0,0.0,5,10,0.0,0.0,1.0,0.7,5,10,0.9,0.9,5,0.0,0.0,5,10,0.0,0.0,1.0,0.7,5,10,0.9,0.9,10
全局置信度逐词刷新诊断,C1,stable_target_global_rank,2,overall,pass,all,946,,4.4132672079245205,3.0925793167124915,151,6533,3.7055847778950053,2.785550283177713,0.9617652757706192,0.9385436372775066,151,6533,0.9510767415130403,0.9669370886269708,0.9618303619897777,0.9385961673685735,151,6533,0.9511950007372599,0.9670901576611052,4.698288382922329,3.2640928085184284,151,6533,4.011417350952783,4.1077606000306135,,0.9468687993057365,0.9224109513633044,151,6533,0.935350820110097,0.9522424613500688,0.07890403503987067,0.055706717885781284,151,6533,0.06669097821330308,0.057707025868666766,,,,,,,,,,,,,,,,,,,,,,8.430620985310536,7.073880990339298,151,6533,7.7170021288477875,6.8933108832083265,0.020739924315694828,0.012352630818376623,151,6533,0.01638885867717531,0.01561304148170825,0.9229043087967456,0.8978928788672551,151,6533,0.9109363647701335,0.9260676565130874,151,0.01977315533119969,0.011923131873174227,151,6533,0.015725921402943526,0.014694627276901883,0.901930725359173,0.8653615154835818,151,6533,0.8845040225239567,0.9093831317924383,6533
全局置信度逐词刷新诊断,C1,stable_target_global_rank,2,overall,pass,early,946,,4.446147843650441,3.112641818935746,151,6345,3.7310238020749185,2.792119779353822,0.9618348581608205,0.938686219126677,151,6345,0.9511686643265868,0.9676910953506698,0.9619178703352369,0.9384923351594981,151,6345,0.9511686643265868,0.9676910953506698,4.69523352027658,3.2541942004550135,151,6345,4.006761057855692,4.119779353821907,,0.9465571190596199,0.9217999420945268,151,6345,0.9348545230695845,0.952876280535855,0.07801780462002729,0.05477887127019026,151,6345,0.06576171762829287,0.056579984239558706,,,,,,,,,,,,,,,,,,,,,,8.455243675632762,7.092946839219317,151,6345,7.737784859930608,6.911899133175729,0.021131780536511706,0.012671615880807098,151,6345,0.0167623646644827,0.015445232466509062,0.9236204429603283,0.8987659790690937,151,6345,0.9116253977316086,0.927344365642238,151,0.020613108832334685,0.012313562661263319,151,6345,0.016314141257002163,0.014814814814814815,0.9029115681219146,0.8660877363539541,151,6345,0.8854069466982936,0.9111111111111111,6345
全局置信度逐词刷新诊断,C1,stable_target_global_rank,2,overall,pass,middle,25,,3.9677263708513704,1.437465564738292,22,180,2.541994621540076,2.6055555555555556,0.9866850321395776,0.9044339498884955,22,180,0.9498884953430408,0.9444444444444444,0.9866850321395776,0.9042322576413485,22,180,0.9498884953430408,0.9444444444444444,4.660418647009555,0.8842963034440305,22,180,2.830500307773035,3.7888888888888888,,0.9846189164370983,0.8928243473698019,22,180,0.9440345008526827,0.9333333333333333,0.10859667321315049,0.031079148124602673,22,180,0.06756822722731813,0.09444444444444444,,,,,,,,,,,,,,,,,,,,,,6.807580648518148,4.1086546597342055,22,180,5.3724949293131115,6.394444444444445,0.038223140495867766,0.0,22,180,0.013429752066115703,0.022222222222222223,0.963980593270366,0.8695465897738625,22,180,0.9207237837919656,0.8833333333333333,22,0.01549586776859504,0.0,22,180,0.005853994490358127,0.011111111111111112,0.9363962962542507,0.817306821965913,22,180,0.8823202681157226,0.85,180
全局置信度逐词刷新诊断,C1,stable_target_global_rank,2,overall,pass,late,4,,3.375,1.125,4,8,2.0,1.625,1.0,0.25,4,8,0.75,0.875,1.0,1.0,4,8,1.0,1.0,2.375,-0.25,4,8,1.375,1.75,,1.0,0.25,4,8,0.75,0.875,0.375,0.0,4,8,0.125,0.125,,,,,,,,,,,,,,,,,,,,,,3.75,3.0,4,8,3.375,3.375,0.0,0.0,4,8,0.0,0.0,1.0,0.625,4,8,0.875,0.875,4,0.0,0.0,4,8,0.0,0.0,1.0,0.625,4,8,0.875,0.875,8
全局置信度逐词刷新诊断,C1,stable_target_global_rank,2,overall,fail,all,80,,8.221289986848651,4.961451224032077,55,799,6.491118141777771,4.643304130162703,0.9221557308043569,0.8634142181185002,55,799,0.8943977322006816,0.9274092615769712,0.9222866367964003,0.8642631736743869,55,799,0.8943977322006816,0.9274092615769712,6.789632873746466,2.234320310526772,55,799,4.562758929155492,6.357947434292866,,0.8788862031514589,0.7948004810904636,55,799,0.8391939806250442,0.886107634543179,0.14876112878525452,0.08982496350326111,55,799,0.11900004698762669,0.13516896120150187,,,,,,,,,,,,,,,,,,,,,,12.996282673008485,9.232758970643701,55,799,11.053877070933263,11.00125156445557,0.09765679328140142,0.039463216834896425,55,799,0.06621385258573842,0.04505632040050062,0.8700207622922422,0.7965020591627073,55,799,0.8341118309986532,0.8322903629536921,55,0.08248045375066493,0.032709715619012765,55,799,0.05520375157563741,0.04130162703379224,0.8103064842234927,0.7391708002606563,55,799,0.7753976852130549,0.7922403003754693,799
全局置信度逐词刷新诊断,C1,stable_target_global_rank,2,overall,fail,early,80,,8.31782943049721,5.068425944401212,55,741,6.5892477739135495,4.856950067476383,0.9208572787502346,0.8620875994178133,55,741,0.8928649161739701,0.9244264507422402,0.9207894823400076,0.8628225662458097,55,741,0.8928649161739701,0.9244264507422402,6.910534126174588,2.3063108607912297,55,741,4.65314792099474,6.61808367071525,,0.8766438895719785,0.7932419198906006,55,741,0.8371491858649384,0.8798920377867746,0.152910755010528,0.09265451051277623,55,741,0.12269354367011033,0.14304993252361672,,,,,,,,,,,,,,,,,,,,,,13.204239857035992,9.404302826382283,55,741,11.242395694908287,11.475033738191632,0.09805238187295603,0.03989890359507584,55,741,0.06672583131913276,0.048582995951417005,0.8673202686194875,0.7921433529221483,55,741,0.8304315362888253,0.8245614035087719,55,0.08297000766378755,0.03334065509185126,55,741,0.05571573030903175,0.044534412955465584,0.8063864084362959,0.732658739705688,55,741,0.7701713725038599,0.7813765182186235,741
全局置信度逐词刷新诊断,C1,stable_target_global_rank,2,overall,fail,middle,6,,4.0092592592592595,1.0,6,56,2.1203703703703702,1.9464285714285714,1.0,0.9074074074074074,6,56,0.9629629629629631,0.9642857142857143,1.0,0.9074074074074074,6,56,0.9629629629629631,0.9642857142857143,4.787037037037037,1.9814814814814816,6,56,3.111111111111111,3.0714285714285716,,1.0,0.9074074074074074,6,56,0.9629629629629631,0.9642857142857143,0.09259259259259257,0.0,6,56,0.037037037037037035,0.03571428571428571,,,,,,,,,,,,,,,,,,,,,,8.666666666666666,3.1666666666666665,6,56,5.231481481481481,5.017857142857143,0.0,0.0,6,56,0.0,0.0,0.9907407407407408,0.8148148148148149,6,56,0.9259259259259259,0.9285714285714286,6,0.0,0.0,6,56,0.0,0.0,0.9907407407407408,0.824074074074074,6,56,0.9259259259259259,0.9285714285714286,56
全局置信度逐词刷新诊断,C1,stable_target_global_rank,2,overall,fail,late,1,,1.0,1.0,1,2,1.0,1.0,1.0,1.0,1,2,1.0,1.0,1.0,1.0,1,2,1.0,1.0,2.0,2.0,1,2,2.0,2.0,,1.0,1.0,1,2,1.0,1.0,0.0,0.0,1,2,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1,2,3.0,3.0,0.0,0.0,1,2,0.0,0.0,1.0,1.0,1,2,1.0,1.0,1,0.0,0.0,1,2,0.0,0.0,1.0,1.0,1,2,1.0,1.0,2
全局置信度逐词刷新诊断,C1,stable_target_global_rank,3,reference_prefix_aligned,all,all,859,,8.259253904901524,4.250213600230619,149,3326,6.13055756138747,2.728803367408298,0.942357672872592,0.8702140616913758,149,3326,0.9088004163680685,0.9690318701142514,0.9415018581374024,0.8712742532544947,149,3326,0.9088004163680685,0.9690318701142514,5.873611940327064,1.1433949775241585,149,3326,3.6283213441661,5.3214070956103425,,0.9375418052924596,0.8648430507077691,149,3326,0.9034576081038231,0.9675285628382442,0.10749348936402428,0.05784444278065426,149,3326,0.08063790636235936,0.059230306674684305,,,,,,,,,,,,,,,,,,,,,,11.296255259266221,8.426142911888268,149,3326,9.758878905553573,8.05021046301864,0.012527964205816554,0.00033557046979865775,149,3326,0.005342808264245295,0.001503307276007216,0.9157255727235667,0.8583452010615686,149,3326,0.8888452168962728,0.9254359591100421,149,0.012389788130017105,0.00033557046979865775,149,3326,0.005342808264245295,0.001503307276007216,0.8667166762317154,0.78497282536084,149,3326,0.828162510005709,0.9098015634395671,3326
全局置信度逐词刷新诊断,C1,stable_target_global_rank,3,reference_prefix_aligned,all,early,858,,8.250586024719246,4.240615220593371,149,3278,6.12386429093581,2.7446613788895666,0.9426502328077617,0.8703996122151452,149,3278,0.9090190914189584,0.9688834655277608,0.9416522495414434,0.871456747886874,149,3278,0.9090190914189584,0.9688834655277608,5.881099964227754,1.1466810979573827,149,3278,3.6352484925143163,5.3544844417327635,,0.9377935183014657,0.8649733230665686,149,3278,0.9036762831547132,0.9673581452104942,0.10740769753158888,0.057732632782746166,149,3278,0.08057233861368686,0.05979255643685174,,,,,,,,,,,,,,,,,,,,,,11.298968056483192,8.431082779104914,149,3278,9.759112783450128,8.099145820622331,0.012527964205816554,0.00033557046979865775,149,3278,0.005342808264245295,0.001525320317266626,0.9159060022484105,0.8584868427496802,149,3278,0.8889107846449453,0.9246491763270287,149,0.012389788130017105,0.00033557046979865775,149,3278,0.005342808264245295,0.001525320317266626,0.8670526486205318,0.7852739346776335,149,3278,0.8284467528052715,0.9090909090909091,3278
全局置信度逐词刷新诊断,C1,stable_target_global_rank,3,reference_prefix_aligned,all,middle,7,,2.9375,1.0,6,47,1.6458333333333333,1.6595744680851063,1.0,0.9375,6,47,0.9791666666666666,0.9787234042553191,1.0,0.9375,6,47,0.9791666666666666,0.9787234042553191,3.1875,3.0,6,47,3.0625,3.0638297872340425,,1.0,0.9375,6,47,0.9791666666666666,0.9787234042553191,0.0625,0.0,6,47,0.020833333333333332,0.02127659574468085,,,,,,,,,,,,,,,,,,,,,,6.125,4.0,6,47,4.708333333333333,4.723404255319149,0.0,0.0,6,47,0.0,0.0,1.0,0.9375,6,47,0.9791666666666666,0.9787234042553191,6,0.0,0.0,6,47,0.0,0.0,1.0,0.875,6,47,0.9583333333333334,0.9574468085106383,47
全局置信度逐词刷新诊断,C1,stable_target_global_rank,3,reference_prefix_aligned,all,late,1,,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,1,1.0,1.0,3.0,3.0,1,1,3.0,3.0,,1.0,1.0,1,1,1.0,1.0,0.0,0.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,1,1,4.0,4.0,0.0,0.0,1,1,0.0,0.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0.0,1,1,0.0,0.0,1.0,1.0,1,1,1.0,1.0,1
全局置信度逐词刷新诊断,C1,stable_target_global_rank,3,reference_prefix_aligned,pass,all,813,,8.257278940886078,3.949462454728479,143,3195,5.983604680697232,2.492957746478873,0.9476706959670796,0.8709882372587576,143,3195,0.9123960344307076,0.9737089201877934,0.9467698305298835,0.8728513923076059,143,3195,0.9123960344307076,0.9737089201877934,5.822337679964786,0.918456387268731,143,3195,3.4462985297150235,5.468231611893584,,0.9445065597495912,0.8694310802529999,143,3195,0.9091600547241396,0.9724569640062598,0.10161995779514732,0.05594134549932754,143,3195,0.0766678023178175,0.059154929577464786,,,,,,,,,,,,,,,,,,,,,,10.950871783284489,8.090840779201985,143,3195,9.429903210412256,7.961189358372457,0.008658988070752776,0.00020567667626491154,143,3195,0.003235979706567942,0.0012519561815336462,0.9233962678578351,0.8689643214648278,143,3195,0.8984965856281665,0.927699530516432,143,0.008597285067873302,0.00020567667626491154,143,3195,0.003235979706567942,0.0012519561815336462,0.8753973672916509,0.7922016195359247,143,3195,0.83572823211289,0.9145539906103286,3195
全局置信度逐词刷新诊断,C1,stable_target_global_rank,3,reference_prefix_aligned,pass,early,812,,8.25444525392479,3.941359691680311,143,3147,5.976630573723124,2.505878614553543,0.9478734101945308,0.871259408067975,143,3147,0.9126238846585579,0.9736256752462663,0.9470015727512084,0.8729823217366619,143,3147,0.9126238846585579,0.9736256752462663,5.828145363524445,0.9252580413783025,143,3147,3.4544851399767325,5.504925325707022,,0.9447219804687859,0.8695135194394774,143,3147,0.90938790495199,0.9723546234509056,0.10152519329814164,0.0558901874550308,143,3147,0.07661868425157163,0.05973943438195106,,,,,,,,,,,,,,,,,,,,,,10.952886796289393,8.092391258765678,143,3147,9.431115713699857,8.010803940260566,0.008658988070752776,0.00020567667626491154,143,3147,0.003235979706567942,0.001271051795360661,0.9234726738629427,0.8690467522443615,143,3147,0.8985457036944124,0.926914521766762,143,0.008597285067873302,0.00020567667626491154,143,3147,0.003235979706567942,0.001271051795360661,0.875627805945258,0.7926950146524855,143,3147,0.8360052004069861,0.9138862408643152,3147
全局置信度逐词刷新诊断,C1,stable_target_global_rank,3,reference_prefix_aligned,pass,middle,7,,2.9375,1.0,6,47,1.6458333333333333,1.6595744680851063,1.0,0.9375,6,47,0.9791666666666666,0.9787234042553191,1.0,0.9375,6,47,0.9791666666666666,0.9787234042553191,3.1875,3.0,6,47,3.0625,3.0638297872340425,,1.0,0.9375,6,47,0.9791666666666666,0.9787234042553191,0.0625,0.0,6,47,0.020833333333333332,0.02127659574468085,,,,,,,,,,,,,,,,,,,,,,6.125,4.0,6,47,4.708333333333333,4.723404255319149,0.0,0.0,6,47,0.0,0.0,1.0,0.9375,6,47,0.9791666666666666,0.9787234042553191,6,0.0,0.0,6,47,0.0,0.0,1.0,0.875,6,47,0.9583333333333334,0.9574468085106383,47
全局置信度逐词刷新诊断,C1,stable_target_global_rank,3,reference_prefix_aligned,pass,late,1,,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,1,1.0,1.0,3.0,3.0,1,1,3.0,3.0,,1.0,1.0,1,1,1.0,1.0,0.0,0.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,1,1,4.0,4.0,0.0,0.0,1,1,0.0,0.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0.0,1,1,0.0,0.0,1.0,1.0,1,1,1.0,1.0,1
全局置信度逐词刷新诊断,C1,stable_target_global_rank,3,reference_prefix_aligned,fail,all,46,,17.6159335839599,7.3499141235441545,38,131,12.096483856700573,8.48091603053435,0.8788600176912871,0.6920978917882943,38,131,0.7904946189001917,0.8549618320610687,0.8804742554916704,0.6904719519386702,38,131,0.7904946189001917,0.8549618320610687,4.454024583517616,-5.066693295739349,38,131,-0.12661432994250307,1.7404580152671756,,0.8694240196078431,0.6842047213622291,38,131,0.7817226890756303,0.8473282442748091,0.13796992481203008,0.017543859649122806,38,131,0.068671679197995,0.061068702290076333,,,,,,,,,,,,,,,,,,,,,,16.5963048245614,8.075288404835618,38,131,11.969869526758073,10.221374045801527,0.02631578947368421,0.0,38,131,0.008771929824561403,0.007633587786259542,0.9096522556390977,0.7091173706324636,38,131,0.8185647943387881,0.8702290076335878,38,0.02631578947368421,0.0,38,131,0.008771929824561403,0.007633587786259542,0.8218054326993954,0.6110635043491082,38,131,0.7218229397021967,0.7938931297709924,131
全局置信度逐词刷新诊断,C1,stable_target_global_rank,3,reference_prefix_aligned,fail,early,46,,17.6159335839599,7.3499141235441545,38,131,12.096483856700573,8.48091603053435,0.8788600176912871,0.6920978917882943,38,131,0.7904946189001917,0.8549618320610687,0.8804742554916704,0.6904719519386702,38,131,0.7904946189001917,0.8549618320610687,4.454024583517616,-5.066693295739349,38,131,-0.12661432994250307,1.7404580152671756,,0.8694240196078431,0.6842047213622291,38,131,0.7817226890756303,0.8473282442748091,0.13796992481203008,0.017543859649122806,38,131,0.068671679197995,0.061068702290076333,,,,,,,,,,,,,,,,,,,,,,16.5963048245614,8.075288404835618,38,131,11.969869526758073,10.221374045801527,0.02631578947368421,0.0,38,131,0.008771929824561403,0.007633587786259542,0.9096522556390977,0.7091173706324636,38,131,0.8185647943387881,0.8702290076335878,38,0.02631578947368421,0.0,38,131,0.008771929824561403,0.007633587786259542,0.8218054326993954,0.6110635043491082,38,131,0.7218229397021967,0.7938931297709924,131
全局置信度逐词刷新诊断,C1,stable_target_global_rank,3,predecessor_correct,all,all,882,,7.345399313795184,3.903566101693119,153,3538,5.497461082346285,2.711984171848502,0.9479824797055977,0.885517212564975,153,3538,0.9192587528048406,0.9691916336913511,0.9476206454231297,0.8856148052084093,153,3538,0.9192587528048406,0.9691916336913511,6.480474723282494,2.4393446264471836,153,3538,4.5307564680569605,5.630582249858677,,0.9422252791877457,0.8799419658300733,153,3538,0.9135913472889167,0.9672131147540983,0.11533558647959911,0.06523216712248381,153,3538,0.0885287601605493,0.06557377049180328,,,,,,,,,,,,,,,,,,,,,,11.4595300756104,8.791303884554754,153,3538,10.028217550403244,8.342566421707179,0.012448368673305503,0.0007864108210128971,153,3538,0.005667405515924162,0.001978518937252685,0.9080317872363134,0.8508914026221065,153,3538,0.8813618521026733,0.9191633691351045,153,0.012487524868012823,0.000773493928300608,153,3538,0.005667405515924162,0.001978518937252685,0.866091365823448,0.7932236821934531,153,3538,0.8307299926442914,0.9036178631995477,3538
全局置信度逐词刷新诊断,C1,stable_target_global_rank,3,predecessor_correct,all,early,881,,7.335797524883881,3.897033428167424,153,3490,5.4909427993574145,2.726647564469914,0.9482451761433558,0.8855661034517563,153,3490,0.9194717108609362,0.969054441260745,0.9479415758833737,0.8858684311736456,153,3490,0.9194717108609362,0.969054441260745,6.485370937084873,2.4481805283961178,153,3490,4.53702356926741,5.665902578796562,,0.9425451118570561,0.8802115226743764,153,3490,0.913804305345012,0.9670487106017192,0.11529898098462643,0.06519860140397934,153,3490,0.08845601627090667,0.066189111747851,,,,,,,,,,,,,,,,,,,,,,11.459084360692819,8.78928608563627,153,3490,10.027966368624824,8.392550143266476,0.012448368673305503,0.0007864108210128971,153,3490,0.005667405515924162,0.0020057306590257878,0.908124599394101,0.850876032440201,153,3490,0.881434595992316,0.9183381088825215,153,0.012487524868012823,0.000773493928300608,153,3490,0.005667405515924162,0.0020057306590257878,0.8663648905378368,0.7934365879267261,153,3490,0.8310156945900293,0.902865329512894,3490
全局置信度逐词刷新诊断,C1,stable_target_global_rank,3,predecessor_correct,all,middle,7,,2.9375,1.0,6,47,1.6458333333333333,1.6595744680851063,1.0,0.9375,6,47,0.9791666666666666,0.9787234042553191,1.0,0.9375,6,47,0.9791666666666666,0.9787234042553191,3.1875,3.0,6,47,3.0625,3.0638297872340425,,1.0,0.9375,6,47,0.9791666666666666,0.9787234042553191,0.0625,0.0,6,47,0.020833333333333332,0.02127659574468085,,,,,,,,,,,,,,,,,,,,,,6.125,4.0,6,47,4.708333333333333,4.723404255319149,0.0,0.0,6,47,0.0,0.0,1.0,0.9375,6,47,0.9791666666666666,0.9787234042553191,6,0.0,0.0,6,47,0.0,0.0,1.0,0.875,6,47,0.9583333333333334,0.9574468085106383,47
全局置信度逐词刷新诊断,C1,stable_target_global_rank,3,predecessor_correct,all,late,1,,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1.0,1,1,1.0,1.0,3.0,3.0,1,1,3.0,3.0,,1.0,1.0,1,1,1.0,1.0,0.0,0.0,1,1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,1,1,4.0,4.0,0.0,0.0,1,1,0.0,0.0,1.0,1.0,1,1,1.0,1.0,1,0.0,0.0,1,1,0.0,0.0,1.0,1.0,1,1,1.0,1.0,1
全局置信度逐词刷新诊断,C1,stable_target_global_rank,3,predecessor_correct,pass,all,829,,7.435268897184777,3.644029085412175,144,3373,5.381985180327724,2.489475244589386,0.952692685914071,0.8858792094439125,144,3373,0.9222678539432886,0.9736139934776163,0.9535278584801862,0.8867670440916857,144,3373,0.9222678539432886,0.9736139934776163,6.3306617004517935,2.152937764508495,144,3373,4.32362178023936,5.716869255855322,,0.9500522495854791,0.8824011814493508,144,3373,0.9188767069630907,0.9721316335606285,0.1092774027042792,0.06245928076805167,144,3373,0.08351208857744857,0.06403794841387489,,,,,,,,,,,,,,,,,,,,,,11.136409978567187,8.45723313592531,144,3373,9.705606960567085,8.206344500444708,0.008668736943386383,0.00030193236714975844,144,3373,0.0033911469801980424,0.0014823599169878447,0.916496475635881,0.8621516573716045,144,3373,0.8912155847166162,0.9226208123332346,144,0.008633521707866888,0.00033068783068783067,144,3373,0.0033911469801980424,0.0014823599169878447,0.8751398870098266,0.7989103957801883,144,3373,0.83875576536584,0.9095760450637415,3373
