diagnostic_name_zh,variant,record_scope,offset,reference_subset,final_verdict,generation_stage,actual_correct_to_wrong_ci95_high,actual_correct_to_wrong_ci95_low,actual_correct_to_wrong_count,actual_correct_to_wrong_metric_task_group_count,actual_correct_to_wrong_metric_transition_count,actual_correct_to_wrong_task_group_macro,actual_correct_to_wrong_transition_micro,actual_fresh_reference_retained_in_top_p_ci95_high,actual_fresh_reference_retained_in_top_p_ci95_low,actual_fresh_reference_retained_in_top_p_metric_task_group_count,actual_fresh_reference_retained_in_top_p_metric_transition_count,actual_fresh_reference_retained_in_top_p_task_group_macro,actual_fresh_reference_retained_in_top_p_transition_micro,actual_logprob_both_truncated_count,actual_logprob_negative_infinity_count,actual_logprob_positive_infinity_count,actual_reference_log_probability_delta_ci95_high,actual_reference_log_probability_delta_ci95_low,actual_reference_log_probability_delta_metric_task_group_count,actual_reference_log_probability_delta_metric_transition_count,actual_reference_log_probability_delta_task_group_macro,actual_reference_log_probability_delta_transition_micro,actual_reference_rank_improvement_ci95_high,actual_reference_rank_improvement_ci95_low,actual_reference_rank_improvement_metric_task_group_count,actual_reference_rank_improvement_metric_transition_count,actual_reference_rank_improvement_task_group_macro,actual_reference_rank_improvement_transition_micro,actual_stale_reference_retained_in_top_p_ci95_high,actual_stale_reference_retained_in_top_p_ci95_low,actual_stale_reference_retained_in_top_p_metric_task_group_count,actual_stale_reference_retained_in_top_p_metric_transition_count,actual_stale_reference_retained_in_top_p_task_group_macro,actual_stale_reference_retained_in_top_p_transition_micro,actual_wrong_to_correct_ci95_high,actual_wrong_to_correct_ci95_low,actual_wrong_to_correct_count,actual_wrong_to_correct_metric_task_group_count,actual_wrong_to_correct_metric_transition_count,actual_wrong_to_correct_task_group_macro,actual_wrong_to_correct_transition_micro,cases,raw_correct_to_wrong_ci95_high,raw_correct_to_wrong_ci95_low,raw_correct_to_wrong_count,raw_correct_to_wrong_metric_task_group_count,raw_correct_to_wrong_metric_transition_count,raw_correct_to_wrong_task_group_macro,raw_correct_to_wrong_transition_micro,raw_reference_log_probability_delta_ci95_high,raw_reference_log_probability_delta_ci95_low,raw_reference_log_probability_delta_metric_task_group_count,raw_reference_log_probability_delta_metric_transition_count,raw_reference_log_probability_delta_task_group_macro,raw_reference_log_probability_delta_transition_micro,raw_reference_rank_improvement_ci95_high,raw_reference_rank_improvement_ci95_low,raw_reference_rank_improvement_metric_task_group_count,raw_reference_rank_improvement_metric_transition_count,raw_reference_rank_improvement_task_group_macro,raw_reference_rank_improvement_transition_micro,raw_wrong_to_correct_ci95_high,raw_wrong_to_correct_ci95_low,raw_wrong_to_correct_count,raw_wrong_to_correct_metric_task_group_count,raw_wrong_to_correct_metric_transition_count,raw_wrong_to_correct_task_group_macro,raw_wrong_to_correct_transition_micro,task_groups,transitions
全局置信度逐词刷新诊断,C1,reference_direction,2,overall,pass,all,0.01842961772745047,0.007826337485188956,48,151,5184,0.012599634164510333,0.009259259259259259,0.7912146476030635,0.6989555729547604,151,5184,0.7459531963397457,0.8061342592592593,947,58,116,0.032985907732625254,0.0021178382292295897,145,4063,0.01695304041887649,0.01719905272100525,0.058142091037042036,0.029139602007396712,151,5184,0.04377153183043222,0.03973765432098766,0.7727033115122641,0.6836615307177704,151,5184,0.7296003122190113,0.794945987654321,0.04032266398925849,0.02330633476995348,143,151,5184,0.03126106115290629,0.027584876543209878,940,0.01820024757695109,0.007796472495139427,48,151,5184,0.012552290690390504,0.009259259259259259,-0.6363712439030648,-1.0675259541362645,151,5184,-0.8484759719770989,-0.6337950029122976,-126.2030098455079,-361.01497116846446,151,5184,-230.30273571909487,-199.58140432098764,0.038979551666378086,0.022576474682938618,139,151,5184,0.030357895027492674,0.026813271604938273,151,5184
全局置信度逐词刷新诊断,C1,reference_direction,2,overall,pass,early,0.018287823833147306,0.0077106213397722615,47,151,5103,0.01252879380950584,0.009210268469527728,0.7916242163637505,0.6997938757815125,151,5103,0.7467205388685777,0.8081520674113267,921,58,116,0.0333593244607494,0.0024928743846189608,145,4008,0.017420810066686325,0.017728352974988742,0.05820426461934635,0.02927150098227821,151,5103,0.043885470609513866,0.03997648442092887,0.7733447881043422,0.6846561563088754,151,5103,0.7303504005602314,0.7967862041936116,0.04051341735033682,0.023486268685288397,143,151,5103,0.03146461813753897,0.02802273172643543,940,0.018121633636538008,0.007719545385656768,47,151,5103,0.01248145033538601,0.009210268469527728,-0.634961780386979,-1.0692065674156814,151,5103,-0.847804729775869,-0.6231805533024696,-126.62128752463356,-361.59006819589047,151,5103,-230.7593942201934,-201.04605134234765,0.03916577432750271,0.0228083689722863,139,151,5103,0.030557206809204644,0.027238879090730944,151,5103
全局置信度逐词刷新诊断,C1,reference_direction,2,overall,pass,middle,0.0,0.0,0,10,77,0.0,0.0,0.75,0.2,10,77,0.4833333333333333,0.6883116883116883,24,0,0,0.0,-0.011189566718207465,6,53,-0.0037298555727358217,-0.0038002302061836673,0.14523809523809522,-0.175,10,77,-0.01785714285714286,0.03896103896103896,0.75,0.2,10,77,0.4833333333333333,0.6883116883116883,0.0,0.0,0,10,77,0.0,0.0,12,0.0,0.0,0,10,77,0.0,0.0,-0.6255934652656017,-3.029362716868326,10,77,-1.8070912991079247,-1.3083521359926695,-18.983333333333334,-355.46327380952386,10,77,-165.9952380952381,-112.87012987012987,0.0,0.0,0,10,77,0.0,0.0,10,77
全局置信度逐词刷新诊断,C1,reference_direction,2,overall,pass,late,1.0,0.0,1,2,4,0.5,0.25,1.0,0.3333333333333333,2,4,0.6666666666666666,0.5,2,0,0,0.0,-0.9740753173828125,2,2,-0.48703765869140625,-0.48703765869140625,0.0,-1.0,2,4,-0.5,-0.25,1.0,0.3333333333333333,2,4,0.6666666666666666,0.5,0.0,0.0,0,2,4,0.0,0.0,2,1.0,0.0,1,2,4,0.5,0.25,-0.2867155075073242,-1.4910338719685872,2,4,-0.8888746897379557,-1.1899542808532715,0.0,-1.0,2,4,-0.5,-0.25,0.0,0.0,0,2,4,0.0,0.0,2,4
全局置信度逐词刷新诊断,C1,reference_direction,2,overall,fail,all,0.06533913727155354,0.027569460842188115,28,55,594,0.04561182570751948,0.04713804713804714,0.44994088002640625,0.29595600903615255,55,594,0.37241291669521337,0.33164983164983164,361,36,18,0.0690415451044531,-0.056764555264426024,42,179,0.007481511919539322,0.02392783777673817,0.1434718328119327,0.03593237663452975,55,594,0.08922679628280529,0.09090909090909091,0.44298401239908414,0.29672930896854344,55,594,0.36843389730949533,0.36195286195286197,0.08254182433727887,0.021495736586645678,21,55,594,0.04891946437400983,0.03535353535353535,80,0.06456372767317742,0.026363505181687,27,55,594,0.04470273479842858,0.045454545454545456,-2.2599411880812066,-3.18417814682753,55,594,-2.712762671774334,-2.869889325164384,-222.88178188270047,-852.8005370374144,55,594,-475.9288202431462,-649.9646464646464,0.08284618026842908,0.02386293159259666,22,55,594,0.05026207710418238,0.037037037037037035,55,594
全局置信度逐词刷新诊断,C1,reference_direction,2,overall,fail,early,0.06554616628719498,0.027654907625601403,28,55,580,0.04579830589399967,0.04827586206896552,0.4533841626873923,0.298581419046132,55,580,0.3752903422999117,0.33793103448275863,348,36,18,0.056737273212889947,-0.06265372355959223,42,178,-0.0010348723868687873,0.013707160949707031,0.14245229889727498,0.034560018131788474,55,580,0.08800466280131353,0.08793103448275862,0.4475372528189513,0.2992245453244257,55,580,0.3715843831872539,0.3689655172413793,0.08198740653286105,0.02117079259124714,20,55,580,0.0484961755416301,0.034482758620689655,80,0.06478728129924302,0.02650832534026314,27,55,580,0.04488921498490876,0.04655172413793104,-2.242180340976772,-3.1687405645629614,55,580,-2.695017220411692,-2.8414989997600686,-202.37946334337514,-483.6379458002788,55,580,-328.50405251978214,-349.47758620689655,0.08237297086220532,0.02331593990804517,21,55,580,0.04961545100301082,0.03620689655172414,55,580
全局置信度逐词刷新诊断,C1,reference_direction,2,overall,fail,middle,0.0,0.0,0,4,14,0.0,0.0,0.125,0.0,4,14,0.041666666666666664,0.07142857142857142,13,0,0,1.8432083129882812,1.8432083129882812,1,1,1.8432083129882812,1.8432083129882812,0.375,0.0,4,14,0.125,0.21428571428571427,0.125,0.0,4,14,0.041666666666666664,0.07142857142857142,0.125,0.0,1,4,14,0.041666666666666664,0.07142857142857142,4,0.0,0.0,0,4,14,0.0,0.0,-3.1725744009017944,-8.333189189434052,4,14,-5.354762097199758,-4.046059949057443,-221.58333333333334,-22531.625,4,14,-8128.958333333334,-13098.714285714286,0.125,0.0,1,4,14,0.041666666666666664,0.07142857142857142,4,14
全局置信度逐词刷新诊断,C1,reference_direction,3,reference_prefix_aligned,all,all,0.02567980264483785,0.0023099726467768317,13,149,3326,0.01080063274491558,0.0039085989176187615,0.9009429771781514,0.819065692524089,149,3326,0.8621795607403919,0.9527961515333734,142,15,140,0.04990309981460511,0.005598856062538525,134,3029,0.02893113874780585,0.030418890307310903,0.15141310396642163,0.043625466228065804,149,3326,0.09362578768014895,0.06013229104028864,0.8303071349257891,0.7371046683331784,149,3326,0.7859145116398552,0.915213469633193,0.0883534476066342,0.0488478866773006,171,149,3326,0.06709226910949592,0.05141310883944678,859,0.026001190342758364,0.002723001414525019,16,149,3326,0.011198243661931223,0.004810583283223091,0.5905366597766757,0.4330263610024491,149,3326,0.5106448718247215,0.3853960169128675,13.748843706098842,1.274411035340364,149,3326,5.76002093600412,1.151232711966326,0.08932310631165218,0.049186219668281884,173,149,3326,0.06727898708232158,0.05201443174984967,149,3326
全局置信度逐词刷新诊断,C1,reference_direction,3,reference_prefix_aligned,all,early,0.02567980264483785,0.0023099726467768317,13,149,3278,0.01080063274491558,0.003965832824893227,0.9012722279824809,0.8194951886901514,149,3278,0.8625148591279226,0.9527150701647346,140,15,140,0.05008422698958206,0.005762673217227464,134,2983,0.029078930607361865,0.030887970139506355,0.1515975351139778,0.04381843710822356,149,3278,0.09380747495160177,0.06101281269066504,0.8305707514915647,0.7372938741598768,149,3278,0.7860915925780606,0.9145820622330689,0.08852409621562167,0.04909752997729976,171,149,3278,0.0673242703574372,0.05216595485051861,858,0.026001232331055384,0.0027247229347029155,16,149,3278,0.0111999231938121,0.004881025015253203,0.5914371284199855,0.433928948912891,149,3278,0.5115755452855211,0.3871008653041428,13.749028081336654,1.2746782069922848,149,3278,5.760320403981332,1.1680902989627822,0.0895827955166835,0.049345976458069554,173,149,3278,0.06747156949889774,0.05277608297742526,149,3278
全局置信度逐词刷新诊断,C1,reference_direction,3,reference_prefix_aligned,all,middle,0.0,0.0,0,6,47,0.0,0.0,1.0,0.75,6,47,0.9166666666666666,0.9787234042553191,1,0,0,2.384185791015625e-07,0.0,6,46,7.947285970052083e-08,8.292820142663043e-08,0.0,0.0,6,47,0.0,0.0,1.0,0.75,6,47,0.9166666666666666,0.9787234042553191,0.0,0.0,0,6,47,0.0,0.0,7,0.0,0.0,0,6,47,0.0,0.0,0.36029794641616775,0.1821849743525187,6,47,0.27701419537430944,0.32317455778730675,0.0,0.0,6,47,0.0,0.0,0.0,0.0,0,6,47,0.0,0.0,6,47
全局置信度逐词刷新诊断,C1,reference_direction,3,reference_prefix_aligned,all,late,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0,0,,,0,0,,,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1,0.0,0.0,0,1,1,0.0,0.0,-2.278688430786133,-2.278688430786133,1,1,-2.278688430786133,-2.278688430786133,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1,1
全局置信度逐词刷新诊断,C1,reference_direction,3,reference_prefix_aligned,pass,all,0.02519259704442865,0.0013689432454744074,9,143,3195,0.009860267722472822,0.0028169014084507044,0.9187430129148568,0.838252127998151,143,3195,0.880959621421068,0.9589984350547731,118,13,124,0.04064965717717264,0.0033333228266971553,129,2940,0.024419100841429727,0.03116105721921337,0.14315094709443868,0.033603746953662646,143,3195,0.08221644917127885,0.05571205007824726,0.8508008757781436,0.7549851235364248,143,3195,0.80516430950446,0.9242566510172144,0.08572235954933059,0.04510610623979689,157,143,3195,0.06379972060010099,0.04913928012519562,813,0.025583352227003028,0.0018211145563413703,12,143,3195,0.010274561615027584,0.003755868544600939,0.558103382480421,0.4018419992158402,143,3195,0.47635863007875273,0.3768887497449705,13.83201838078906,1.061987197700312,143,3195,5.6710837643845675,1.0757433489827857,0.08632784344775014,0.045574923325290756,159,143,3195,0.06404010916540591,0.04976525821596244,143,3195
全局置信度逐词刷新诊断,C1,reference_direction,3,reference_prefix_aligned,pass,early,0.02519259704442865,0.0013689432454744074,9,143,3147,0.009860267722472822,0.002859866539561487,0.9190823295367231,0.838413504702645,143,3147,0.8813538368021081,0.9590085795996187,116,13,124,0.04085827468930356,0.0034828969000945927,129,2894,0.024594297318660772,0.03165635950580167,0.14326467370988677,0.033815991620860804,143,3147,0.08243087486152086,0.056561804893549415,0.8510659200152856,0.7551449117053777,143,3147,0.8053729825574749,0.9237368922783603,0.08600003172164959,0.045456947198240685,157,143,3147,0.06407027134646803,0.04988878296790594,812,0.02558339597704678,0.0018217577788826637,12,143,3147,0.010276311616777585,0.0038131553860819827,0.5586253093881773,0.40322905286441696,143,3147,0.47739408875235984,0.3785348076421873,13.832503046220747,1.062333771313648,143,3147,5.671430527031917,1.0921512551636479,0.08655180399198587,0.04578179177241072,159,143,3147,0.06426810153588125,0.05052430886558627,143,3147
全局置信度逐词刷新诊断,C1,reference_direction,3,reference_prefix_aligned,pass,middle,0.0,0.0,0,6,47,0.0,0.0,1.0,0.75,6,47,0.9166666666666666,0.9787234042553191,1,0,0,2.384185791015625e-07,0.0,6,46,7.947285970052083e-08,8.292820142663043e-08,0.0,0.0,6,47,0.0,0.0,1.0,0.75,6,47,0.9166666666666666,0.9787234042553191,0.0,0.0,0,6,47,0.0,0.0,7,0.0,0.0,0,6,47,0.0,0.0,0.36029794641616775,0.1821849743525187,6,47,0.27701419537430944,0.32317455778730675,0.0,0.0,6,47,0.0,0.0,0.0,0.0,0,6,47,0.0,0.0,6,47
全局置信度逐词刷新诊断,C1,reference_direction,3,reference_prefix_aligned,pass,late,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0,0,,,0,0,,,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1,0.0,0.0,0,1,1,0.0,0.0,-2.278688430786133,-2.278688430786133,1,1,-2.278688430786133,-2.278688430786133,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1,1
全局置信度逐词刷新诊断,C1,reference_direction,3,reference_prefix_aligned,fail,all,0.13157894736842105,0.008771929824561403,4,38,131,0.06140350877192983,0.030534351145038167,0.8091045628777828,0.5799498746867169,38,131,0.7000810850656053,0.8015267175572519,24,2,16,0.10360323248086148,-0.20231430261223404,27,89,-0.03348890881479522,0.005902365352330583,0.46524122807017515,0.05469454887218045,38,131,0.2412907268170426,0.16793893129770993,0.6681744803184431,0.4273062251216277,38,131,0.549015922158337,0.6946564885496184,0.19916703523514667,0.046284829721362226,14,38,131,0.1153951054105853,0.10687022900763359,46,0.13157894736842105,0.008771929824561403,4,38,131,0.06140350877192983,0.030534351145038167,0.8790895180501506,0.34982623797575135,38,131,0.612231252412432,0.5928824184505084,6.268168859649119,-0.13842031549461886,38,131,2.586444051304732,2.9923664122137406,0.19917173448326697,0.04586060740085508,14,38,131,0.1153951054105853,0.10687022900763359,38,131
全局置信度逐词刷新诊断,C1,reference_direction,3,reference_prefix_aligned,fail,early,0.13157894736842105,0.008771929824561403,4,38,131,0.06140350877192983,0.030534351145038167,0.8091045628777828,0.5799498746867169,38,131,0.7000810850656053,0.8015267175572519,24,2,16,0.10360323248086148,-0.20231430261223404,27,89,-0.03348890881479522,0.005902365352330583,0.46524122807017515,0.05469454887218045,38,131,0.2412907268170426,0.16793893129770993,0.6681744803184431,0.4273062251216277,38,131,0.549015922158337,0.6946564885496184,0.19916703523514667,0.046284829721362226,14,38,131,0.1153951054105853,0.10687022900763359,46,0.13157894736842105,0.008771929824561403,4,38,131,0.06140350877192983,0.030534351145038167,0.8790895180501506,0.34982623797575135,38,131,0.612231252412432,0.5928824184505084,6.268168859649119,-0.13842031549461886,38,131,2.586444051304732,2.9923664122137406,0.19917173448326697,0.04586060740085508,14,38,131,0.1153951054105853,0.10687022900763359,38,131
全局置信度逐词刷新诊断,C1,reference_direction,3,predecessor_correct,all,all,0.030864156658553507,0.005385660256622379,21,153,3538,0.01504937794547491,0.0059355568117580556,0.8874663117212561,0.809275075576614,153,3538,0.8502929583901534,0.9372526851328434,199,23,149,0.046372637288696,0.002739616210393829,140,3167,0.025311568575077954,0.03047227212070553,0.1594626995334387,0.0605083551675588,153,3538,0.10486026338738734,0.06274731486715658,0.8211789665561433,0.7343577011793464,153,3538,0.7791219128238442,0.9016393442622951,0.08546854873003155,0.048055756963524855,182,153,3538,0.06547803488223249,0.05144149236856981,882,0.03085874752219925,0.0057392189221035905,24,153,3538,0.015436593805836549,0.006783493499152063,0.5097577934479836,0.3429771575228898,153,3538,0.42573310718017077,0.352182774438637,12.219494844854951,-0.3430533696395778,153,3538,4.425010636670527,1.0599208592425098,0.08658586156518462,0.0484940996303059,184,153,3538,0.06566480152460705,0.05200678349349915,153,3538
全局置信度逐词刷新诊断,C1,reference_direction,3,predecessor_correct,all,early,0.030864156658553507,0.005385660256622379,21,153,3490,0.01504937794547491,0.006017191977077364,0.8876741037660939,0.8095857364483732,153,3490,0.850582596054702,0.9369627507163324,197,23,149,0.046442601961735726,0.002892993935594506,140,3121,0.02544545157554953,0.03092139762626631,0.15969819608598218,0.06061883743735262,153,3490,0.1050293270932574,0.06361031518624642,0.8213613788082783,0.734495405084216,153,3490,0.7792634180102364,0.9008595988538682,0.08556331655087955,0.04830698194892991,182,153,3490,0.0656960971665129,0.052148997134670486,881,0.030860383144749905,0.005739300703231123,24,153,3490,0.015438229428387204,0.006876790830945559,0.5104523229615504,0.34345927636410695,153,3490,0.4264765767073286,0.3533272607961835,12.21780311162645,-0.3469128587897625,153,3490,4.4220854163844825,1.0744985673352436,0.08673424615647617,0.048635351311466894,184,153,3490,0.06584351303305849,0.05272206303724929,153,3490
全局置信度逐词刷新诊断,C1,reference_direction,3,predecessor_correct,all,middle,0.0,0.0,0,6,47,0.0,0.0,1.0,0.75,6,47,0.9166666666666666,0.9787234042553191,1,0,0,2.384185791015625e-07,0.0,6,46,7.947285970052083e-08,8.292820142663043e-08,0.0,0.0,6,47,0.0,0.0,1.0,0.75,6,47,0.9166666666666666,0.9787234042553191,0.0,0.0,0,6,47,0.0,0.0,7,0.0,0.0,0,6,47,0.0,0.0,0.36029794641616775,0.1821849743525187,6,47,0.27701419537430944,0.32317455778730675,0.0,0.0,6,47,0.0,0.0,0.0,0.0,0,6,47,0.0,0.0,6,47
全局置信度逐词刷新诊断,C1,reference_direction,3,predecessor_correct,all,late,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0,0,,,0,0,,,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1,0.0,0.0,0,1,1,0.0,0.0,-2.278688430786133,-2.278688430786133,1,1,-2.278688430786133,-2.278688430786133,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1,1
全局置信度逐词刷新诊断,C1,reference_direction,3,predecessor_correct,pass,all,0.029150119761343574,0.0032977140626098867,14,144,3373,0.013060593901946114,0.004150607767565965,0.9121336985009748,0.8403642956176812,144,3373,0.8784270926760724,0.9469315149718351,161,18,130,0.03801273395839647,0.001779831688276191,133,3064,0.022555049633436665,0.031601672384197345,0.15262790510705201,0.0527125567799575,144,3373,0.09590004040909846,0.058108508745923514,0.8481475824278453,0.7598650852909884,144,3373,0.8053476865468181,0.9137266528313075,0.0847198885771965,0.04511515655687137,165,144,3373,0.06326102550481603,0.048917877260598874,829,0.03023502957874381,0.0037040888376805004,17,144,3373,0.013472010753580357,0.005040023717758672,0.4893270060996333,0.33578574932937655,144,3373,0.4096775385785166,0.34868845429294654,13.22911880333732,0.827945106855891,144,3373,5.165069481241914,1.1366735843462792,0.0845888501108963,0.045559470493290774,167,144,3373,0.0635132171722603,0.04951082122739401,144,3373
全局置信度逐词刷新诊断,C1,reference_direction,3,predecessor_correct,pass,early,0.029150119761343574,0.0032977140626098867,14,144,3325,0.013060593901946114,0.004210526315789474,0.9125070256336985,0.8407375869912705,144,3325,0.8787885826886738,0.946766917293233,159,18,130,0.038231399311480965,0.0018928049907296625,133,3018,0.022714715584832203,0.03208334008299649,0.15282246877792213,0.05291675803271774,144,3325,0.09610467223933788,0.05894736842105263,0.8484687271246365,0.760172455697366,144,3325,0.8055311974146987,0.9130827067669173,0.08496085163220526,0.04533273627841318,165,144,3325,0.06352139263384632,0.04962406015037594,828,0.03023681087392788,0.00370560145151224,17,144,3325,0.013473748602540428,0.005112781954887218,0.49034721222779015,0.3369998587478751,144,3325,0.4106244764119051,0.349839290389441,13.229843109365623,0.8286350973763598,144,3325,5.165840037918267,1.1530827067669174,0.08478891349825778,0.0457418831382012,167,144,3325,0.06373030642077908,0.05022556390977444,144,3325
全局置信度逐词刷新诊断,C1,reference_direction,3,predecessor_correct,pass,middle,0.0,0.0,0,6,47,0.0,0.0,1.0,0.75,6,47,0.9166666666666666,0.9787234042553191,1,0,0,2.384185791015625e-07,0.0,6,46,7.947285970052083e-08,8.292820142663043e-08,0.0,0.0,6,47,0.0,0.0,1.0,0.75,6,47,0.9166666666666666,0.9787234042553191,0.0,0.0,0,6,47,0.0,0.0,7,0.0,0.0,0,6,47,0.0,0.0,0.36029794641616775,0.1821849743525187,6,47,0.27701419537430944,0.32317455778730675,0.0,0.0,6,47,0.0,0.0,0.0,0.0,0,6,47,0.0,0.0,6,47
全局置信度逐词刷新诊断,C1,reference_direction,3,predecessor_correct,pass,late,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0,0,,,0,0,,,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1,0.0,0.0,0,1,1,0.0,0.0,-2.278688430786133,-2.278688430786133,1,1,-2.278688430786133,-2.278688430786133,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1,1
全局置信度逐词刷新诊断,C1,reference_direction,3,predecessor_correct,fail,all,0.08914728682170542,0.014528276955602543,7,43,165,0.0476568005637773,0.04242424242424243,0.7503098554432344,0.5532948142259019,43,165,0.6552639449014278,0.7393939393939394,38,5,19,0.08366504537562529,-0.17313919665912786,32,103,-0.03177469323078791,-0.0031246444554004853,0.44963178294573614,0.09147286821705426,43,165,0.25293466223698785,0.15757575757575756,0.6233807317853145,0.4168208097192366,43,165,0.5209440012791586,0.6545454545454545,0.18842762686469938,0.05155038759689923,17,43,165,0.11515536447136993,0.10303030303030303,53,0.08914728682170542,0.014534883720930232,7,43,165,0.0476568005637773,0.04242424242424243,0.7189164020020208,0.1463426508918456,43,165,0.43614246642380394,0.4236151492956913,3.2371990053949693,-8.077785464079922,43,165,-1.5930931357743938,-0.509090909090909,0.1892290404533906,0.05121775454367794,17,43,165,0.11515536447136993,0.10303030303030303,43,165
全局置信度逐词刷新诊断,C1,reference_direction,3,predecessor_correct,fail,early,0.08914728682170542,0.014528276955602543,7,43,165,0.0476568005637773,0.04242424242424243,0.7503098554432344,0.5532948142259019,43,165,0.6552639449014278,0.7393939393939394,38,5,19,0.08366504537562529,-0.17313919665912786,32,103,-0.03177469323078791,-0.0031246444554004853,0.44963178294573614,0.09147286821705426,43,165,0.25293466223698785,0.15757575757575756,0.6233807317853145,0.4168208097192366,43,165,0.5209440012791586,0.6545454545454545,0.18842762686469938,0.05155038759689923,17,43,165,0.11515536447136993,0.10303030303030303,53,0.08914728682170542,0.014534883720930232,7,43,165,0.0476568005637773,0.04242424242424243,0.7189164020020208,0.1463426508918456,43,165,0.43614246642380394,0.4236151492956913,3.2371990053949693,-8.077785464079922,43,165,-1.5930931357743938,-0.509090909090909,0.1892290404533906,0.05121775454367794,17,43,165,0.11515536447136993,0.10303030303030303,43,165
全局置信度逐词刷新诊断,C1,reference_direction,3,overall,all,all,0.029681985490304225,0.015194656054132382,78,162,4646,0.022025371212784944,0.016788635385277657,0.7008463493115306,0.6005408393577826,162,4646,0.6513471839527464,0.7328885062419286,1127,114,154,0.05436894147512407,0.00958363344771032,144,3251,0.032359970194724294,0.032685166907215145,0.10491969891883747,0.06084131509781004,162,4646,0.08304283363954947,0.08265174343521309,0.6889473151815347,0.5911550450916817,162,4646,0.6403453563393862,0.7242789496340939,0.05388951372997267,0.03338614785653584,193,162,4646,0.043290097795795464,0.041541110632802414,953,0.03041852385603147,0.015748929843590758,82,162,4646,0.022739262041054857,0.017649591046061126,-1.1316582381101101,-1.7058694188066024,162,4646,-1.418621006907008,-1.084912489572066,-178.87260232787452,-466.96714805881794,162,4646,-307.7667236852955,-302.88613861386136,0.055162313326342124,0.03447042464350405,196,162,4646,0.04433041986739497,0.04218682737839001,162,4646
全局置信度逐词刷新诊断,C1,reference_direction,3,overall,all,early,0.029756220435505906,0.015279390857200769,77,162,4570,0.02209077444271673,0.016849015317286654,0.7020695600700901,0.6017589291602822,162,4570,0.6524970903855524,0.7350109409190372,1098,113,154,0.05446542350025136,0.009730051572862865,144,3205,0.03249643862720811,0.03315428199708555,0.10497740396072648,0.06126393123667133,162,4570,0.0833197006968721,0.08380743982494529,0.6898189062045389,0.592500085187609,162,4570,0.6415178838786166,0.7260393873085339,0.0541268518282519,0.033603327017531846,193,162,4570,0.043530274170051696,0.04223194748358862,952,0.030506637023613645,0.015813604176848284,81,162,4570,0.022809424225196936,0.017724288840262583,-1.1259224940128176,-1.7016898005684362,162,4570,-1.415396396261817,-1.0730052689233025,-168.36952686699684,-417.3879443370008,162,4570,-277.6273464251346,-266.33873085339167,0.05542785254070235,0.034697665059574154,196,162,4570,0.044540780533640974,0.04288840262582057,162,4570
全局置信度逐词刷新诊断,C1,reference_direction,3,overall,all,middle,0.02307692307692308,0.0,1,13,74,0.007692307692307693,0.013513513513513514,0.6128205128205128,0.12564102564102564,13,74,0.35641025641025637,0.6216216216216216,27,1,0,2.384185791015625e-07,0.0,6,46,7.947285970052083e-08,8.292820142663043e-08,0.11282051282051281,-0.258974358974359,13,74,-0.05897435897435898,0.013513513513513514,0.6153846153846154,0.13333333333333333,13,74,0.3641025641025641,0.6351351351351351,0.0,0.0,0,13,74,0.0,0.0,15,0.02307692307692308,0.0,1,13,74,0.007692307692307693,0.013513513513513514,-1.3689927718260668,-3.8483669204515545,13,74,-2.6279903065921437,-1.7576346784024626,-103.94423076923083,-10645.848076923077,13,74,-3677.660256410257,-2568.0945945945946,0.0,0.0,0,13,74,0.0,0.0,13,74
全局置信度逐词刷新诊断,C1,reference_direction,3,overall,all,late,0.0,0.0,0,1,2,0.0,0.0,0.0,0.0,1,2,0.0,0.0,2,0,0,,,0,0,,,0.0,0.0,1,2,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0,1,2,0.0,0.0,1,0.0,0.0,0,1,2,0.0,0.0,-3.402190685272217,-3.402190685272217,1,2,-3.402190685272217,-3.402190685272217,-1.0,-1.0,1,2,-1.0,-1.0,0.0,0.0,0,1,2,0.0,0.0,1,2
