diagnostic_name_zh,variant,record_scope,offset,reference_subset,final_verdict,generation_stage,actual_entropy_delta_ci95_high,actual_entropy_delta_ci95_low,actual_entropy_delta_metric_task_group_count,actual_entropy_delta_metric_transition_count,actual_entropy_delta_task_group_macro,actual_entropy_delta_transition_micro,actual_margin_delta_ci95_high,actual_margin_delta_ci95_low,actual_margin_delta_metric_task_group_count,actual_margin_delta_metric_transition_count,actual_margin_delta_task_group_macro,actual_margin_delta_transition_micro,actual_top1_agreement_ci95_high,actual_top1_agreement_ci95_low,actual_top1_agreement_metric_task_group_count,actual_top1_agreement_metric_transition_count,actual_top1_agreement_task_group_macro,actual_top1_agreement_transition_micro,actual_total_variation_ci95_high,actual_total_variation_ci95_low,actual_total_variation_median,actual_total_variation_metric_task_group_count,actual_total_variation_metric_transition_count,actual_total_variation_task_group_macro,actual_total_variation_transition_micro,cases,raw_entropy_delta_ci95_high,raw_entropy_delta_ci95_low,raw_entropy_delta_metric_task_group_count,raw_entropy_delta_metric_transition_count,raw_entropy_delta_task_group_macro,raw_entropy_delta_transition_micro,raw_margin_delta_ci95_high,raw_margin_delta_ci95_low,raw_margin_delta_metric_task_group_count,raw_margin_delta_metric_transition_count,raw_margin_delta_task_group_macro,raw_margin_delta_transition_micro,raw_top1_agreement_ci95_high,raw_top1_agreement_ci95_low,raw_top1_agreement_metric_task_group_count,raw_top1_agreement_metric_transition_count,raw_top1_agreement_task_group_macro,raw_top1_agreement_transition_micro,raw_total_variation_ci95_high,raw_total_variation_ci95_low,raw_total_variation_median,raw_total_variation_metric_task_group_count,raw_total_variation_metric_transition_count,raw_total_variation_task_group_macro,raw_total_variation_transition_micro,task_groups,transitions
全局置信度逐词刷新诊断,C1,stale_fresh_distribution,3,reference_prefix_aligned,all,late,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,1,1,0.0,0.0,1,-1.3270472139120102,-1.3270472139120102,1,1,-1.3270472139120102,-1.3270472139120102,0.7760780155658722,0.7760780155658722,1,1,0.7760780155658722,0.7760780155658722,1.0,1.0,1,1,1.0,1.0,0.4740564525127411,0.4740564525127411,0.4740564525127411,1,1,0.4740564525127411,0.4740564525127411,1,1
全局置信度逐词刷新诊断,C1,stale_fresh_distribution,3,reference_prefix_aligned,pass,all,0.0244885528987678,-0.03248853083292419,143,3195,-0.005254725083226746,-0.025695498928964045,0.02442605003926939,-0.02822558221575531,143,3195,-0.0003086752926655506,0.023170358959311424,0.9179169560979887,0.8484463628915775,143,3195,0.8848692908687084,0.9392801251956181,0.1506176545612029,0.09051260944132278,0.0,143,3195,0.11922034827222935,0.06463972637910798,813,-0.9704405559065423,-1.114896493601364,143,3195,-1.04101516268967,-0.9035140371705072,0.32228570565092113,0.27491101638060483,143,3195,0.29955839816539026,0.33959222086625107,0.9172368717512557,0.8468576321720075,143,3195,0.8838649580611984,0.9374021909233177,0.32508994808682135,0.2869630113173445,0.24838876724243164,143,3195,0.3055310306138859,0.26897267495749844,143,3195
全局置信度逐词刷新诊断,C1,stale_fresh_distribution,3,reference_prefix_aligned,pass,early,0.024400636446053562,-0.03261275158601241,143,3147,-0.005370584976387166,-0.026087422649520218,0.02458314650030311,-0.02808377799433593,143,3147,-0.0001816858361975438,0.02352376767556403,0.9175762107045718,0.8481831879673439,143,3147,0.8845987401223413,0.9383539879250079,0.15085329851148718,0.09063717300223213,0.0,143,3147,0.11940939548407918,0.0655092833948999,812,-0.970085597014424,-1.1147139370438763,143,3147,-1.0406484332471326,-0.9004831840741395,0.3221912272291055,0.27480003597327246,143,3147,0.2993810829329441,0.3388436040093795,0.9170954849232821,0.8467324380210187,143,3147,0.8836352156889731,0.936447410231967,0.3251174127425037,0.28694686280170856,0.2477501481771469,143,3147,0.30554430599439564,0.26894188614743864,143,3147
全局置信度逐词刷新诊断,C1,stale_fresh_distribution,3,reference_prefix_aligned,pass,middle,0.0,0.0,6,47,0.0,0.0,0.0,0.0,6,47,0.0,0.0,1.0,1.0,6,47,1.0,1.0,0.02288818359375,0.0,0.0,6,47,0.00762939453125,0.007791722074468085,7,-0.4993774318358018,-1.4443758933994422,6,47,-0.8992284252600607,-1.0974408779689606,0.4182505836130665,0.17363103803385185,6,47,0.3005701781650571,0.38043076243806395,1.0,1.0,6,47,1.0,1.0,0.29113340020599043,0.1775114622321867,0.29027995467185974,6,47,0.24192245058382053,0.2666707304405405,6,47
全局置信度逐词刷新诊断,C1,stale_fresh_distribution,3,reference_prefix_aligned,pass,late,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,1,1,0.0,0.0,1,-1.3270472139120102,-1.3270472139120102,1,1,-1.3270472139120102,-1.3270472139120102,0.7760780155658722,0.7760780155658722,1,1,0.7760780155658722,0.7760780155658722,1.0,1.0,1,1,1.0,1.0,0.4740564525127411,0.4740564525127411,0.4740564525127411,1,1,0.4740564525127411,0.4740564525127411,1,1
全局置信度逐词刷新诊断,C1,stale_fresh_distribution,3,reference_prefix_aligned,fail,all,0.04563366805384357,-0.07332931112660063,38,131,-0.01371016451534525,-0.01915898543732767,0.06474418827975266,-0.06091277927700685,38,131,0.001217917265590444,0.010943463740458015,0.86203099660917,0.6463196594427245,38,131,0.7591036414565826,0.8091603053435115,0.33527729374670295,0.15058080611073582,0.0,38,131,0.2391069153812841,0.19459405564169846,46,-1.0891604547774627,-1.3849489657959682,38,131,-1.233360720141779,-1.2467217247876274,0.3176540090621919,0.19511383706471605,38,131,0.25652325822744254,0.28594621492706185,0.8606496019460416,0.6454413607548283,38,131,0.7591036414565826,0.8091603053435115,0.4493788224232722,0.3470554920667668,0.32979321479797363,38,131,0.3964030825979618,0.3750236230326518,38,131
全局置信度逐词刷新诊断,C1,stale_fresh_distribution,3,reference_prefix_aligned,fail,early,0.04563366805384357,-0.07332931112660063,38,131,-0.01371016451534525,-0.01915898543732767,0.06474418827975266,-0.06091277927700685,38,131,0.001217917265590444,0.010943463740458015,0.86203099660917,0.6463196594427245,38,131,0.7591036414565826,0.8091603053435115,0.33527729374670295,0.15058080611073582,0.0,38,131,0.2391069153812841,0.19459405564169846,46,-1.0891604547774627,-1.3849489657959682,38,131,-1.233360720141779,-1.2467217247876274,0.3176540090621919,0.19511383706471605,38,131,0.25652325822744254,0.28594621492706185,0.8606496019460416,0.6454413607548283,38,131,0.7591036414565826,0.8091603053435115,0.4493788224232722,0.3470554920667668,0.32979321479797363,38,131,0.3964030825979618,0.3750236230326518,38,131
全局置信度逐词刷新诊断,C1,stale_fresh_distribution,3,predecessor_correct,all,all,0.0014673613671463226,-0.046571759834154784,153,3538,-0.022649758929080343,-0.028628782473963624,0.03778512185130328,-0.00784161853472593,153,3538,0.015920229564678586,0.025532499823346523,0.9104727529715386,0.8490411802858177,153,3538,0.8815804476983031,0.9293386093838327,0.1550180510250099,0.09876493695453924,0.0,153,3538,0.1256439700250473,0.07439564499496537,882,-1.0001225763048627,-1.1278084683505816,153,3538,-1.0615042604018479,-0.927611905053344,0.3298108746525114,0.2851132165307477,153,3538,0.30825368058181185,0.3417913274615245,0.9092547035482142,0.8489075430828464,153,3538,0.8806952295902137,0.9276427360090447,0.33985134457366895,0.3014478842096229,0.25511300563812256,153,3538,0.32001689365650604,0.278420404251836,153,3538
全局置信度逐词刷新诊断,C1,stale_fresh_distribution,3,predecessor_correct,all,early,0.0014128816616313328,-0.04661364946148222,153,3490,-0.02274044625373782,-0.0290225307715998,0.03786325270710413,-0.007792321247912083,153,3490,0.01602127296002982,0.02588366314469914,0.9102235344234795,0.8488528195956793,153,3490,0.8813548555203451,0.9283667621776505,0.1551906828704303,0.09896654151037051,0.0,153,3490,0.12578929165950245,0.07531392007297637,881,-0.9998214509477565,-1.1272374382886996,153,3490,-1.0613943181498233,-0.9252103586247215,0.3296227675359412,0.2850101810606496,153,3490,0.3080912793219992,0.34114653086209706,0.9089983333760574,0.8486714005473002,153,3490,0.8805073525655336,0.926647564469914,0.3398404570533658,0.30144784656631907,0.25467289984226227,153,3490,0.3200461728455464,0.2785225815070996,153,3490
全局置信度逐词刷新诊断,C1,stale_fresh_distribution,3,predecessor_correct,all,middle,0.0,0.0,6,47,0.0,0.0,0.0,0.0,6,47,0.0,0.0,1.0,1.0,6,47,1.0,1.0,0.02288818359375,0.0,0.0,6,47,0.00762939453125,0.007791722074468085,7,-0.4993774318358018,-1.4443758933994422,6,47,-0.8992284252600607,-1.0974408779689606,0.4182505836130665,0.17363103803385185,6,47,0.3005701781650571,0.38043076243806395,1.0,1.0,6,47,1.0,1.0,0.29113340020599043,0.1775114622321867,0.29027995467185974,6,47,0.24192245058382053,0.2666707304405405,6,47
全局置信度逐词刷新诊断,C1,stale_fresh_distribution,3,predecessor_correct,all,late,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,1,1,0.0,0.0,1,-1.3270472139120102,-1.3270472139120102,1,1,-1.3270472139120102,-1.3270472139120102,0.7760780155658722,0.7760780155658722,1,1,0.7760780155658722,0.7760780155658722,1.0,1.0,1,1,1.0,1.0,0.4740564525127411,0.4740564525127411,0.4740564525127411,1,1,0.4740564525127411,0.4740564525127411,1,1
全局置信度逐词刷新诊断,C1,stale_fresh_distribution,3,predecessor_correct,pass,all,0.007713074500237124,-0.04167642746589324,144,3373,-0.017497800696082217,-0.028264623564957087,0.033945138765607466,-0.013511751285664604,144,3373,0.011749794159955841,0.02556549714645716,0.9162188178590968,0.8513096913588168,144,3373,0.8857954459703932,0.9359620515861251,0.1500515751968097,0.09028373720735618,0.0,144,3373,0.11837908199691387,0.0679035203731841,829,-0.9514039427124957,-1.0804279161914931,144,3373,-1.0136480796901841,-0.9097546365796753,0.32902783570043276,0.2837653376914979,144,3373,0.30733931062329867,0.3432476637764038,0.9163189736384498,0.8495369346720033,144,3373,0.8848011496206268,0.9341832196857397,0.32682054137568267,0.2878796476402856,0.2511325776576996,144,3373,0.30649180017933114,0.27282079499389666,144,3373
全局置信度逐词刷新诊断,C1,stale_fresh_distribution,3,predecessor_correct,pass,early,0.007614706940535204,-0.04177707599316942,144,3325,-0.017606937153586404,-0.02867265422093241,0.0340343133530282,-0.01339204474871577,144,3325,0.011870442286023047,0.025934562969924812,0.9159110718767366,0.8510997612666857,144,3325,0.8855270783293301,0.9350375939849624,0.1503491893106318,0.09054761070328815,0.0,144,3325,0.11856420817905586,0.06877364309210526,828,-0.9507685021135913,-1.0804267240861363,144,3325,-1.0133204156785451,-0.9069761265277568,0.32879209313799207,0.2835382296490767,144,3325,0.30715853669271126,0.34259189355418196,0.9160383269713369,0.8493304752493603,144,3325,0.8845743220111152,0.933233082706767,0.32675185297991044,0.28791406313586476,0.2506130635738373,144,3325,0.30650789922649724,0.27284720623494596,144,3325
全局置信度逐词刷新诊断,C1,stale_fresh_distribution,3,predecessor_correct,pass,middle,0.0,0.0,6,47,0.0,0.0,0.0,0.0,6,47,0.0,0.0,1.0,1.0,6,47,1.0,1.0,0.02288818359375,0.0,0.0,6,47,0.00762939453125,0.007791722074468085,7,-0.4993774318358018,-1.4443758933994422,6,47,-0.8992284252600607,-1.0974408779689606,0.4182505836130665,0.17363103803385185,6,47,0.3005701781650571,0.38043076243806395,1.0,1.0,6,47,1.0,1.0,0.29113340020599043,0.1775114622321867,0.29027995467185974,6,47,0.24192245058382053,0.2666707304405405,6,47
全局置信度逐词刷新诊断,C1,stale_fresh_distribution,3,predecessor_correct,pass,late,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,1,1,0.0,0.0,1,-1.3270472139120102,-1.3270472139120102,1,1,-1.3270472139120102,-1.3270472139120102,0.7760780155658722,0.7760780155658722,1,1,0.7760780155658722,0.7760780155658722,1.0,1.0,1,1,1.0,1.0,0.4740564525127411,0.4740564525127411,0.4740564525127411,1,1,0.4740564525127411,0.4740564525127411,1,1
全局置信度逐词刷新诊断,C1,stale_fresh_distribution,3,predecessor_correct,fail,all,0.01401160796257957,-0.08320653149431573,43,165,-0.03290262205844677,-0.03607307338353359,0.06832760387721586,-0.03414781697789943,43,165,0.016405464347803076,0.024857954545454544,0.8578576166195865,0.6773855715647783,43,165,0.7703173023966458,0.793939393939394,0.3140910281622538,0.15214521857241714,0.0,43,165,0.22998367605870643,0.20711041074810607,53,-1.1628180815240994,-1.4484119194602225,43,165,-1.302605046710862,-1.2926577630029483,0.340834019991315,0.2372845997095608,43,165,0.2899702257999252,0.31202028267311327,0.8561811119796755,0.6743734047530217,43,165,0.7703173023966458,0.793939393939394,0.45854120984056806,0.36208126690287945,0.35106295347213745,43,165,0.40847001051724857,0.39288999229443794,43,165
全局置信度逐词刷新诊断,C1,stale_fresh_distribution,3,predecessor_correct,fail,early,0.01401160796257957,-0.08320653149431573,43,165,-0.03290262205844677,-0.03607307338353359,0.06832760387721586,-0.03414781697789943,43,165,0.016405464347803076,0.024857954545454544,0.8578576166195865,0.6773855715647783,43,165,0.7703173023966458,0.793939393939394,0.3140910281622538,0.15214521857241714,0.0,43,165,0.22998367605870643,0.20711041074810607,53,-1.1628180815240994,-1.4484119194602225,43,165,-1.302605046710862,-1.2926577630029483,0.340834019991315,0.2372845997095608,43,165,0.2899702257999252,0.31202028267311327,0.8561811119796755,0.6743734047530217,43,165,0.7703173023966458,0.793939393939394,0.45854120984056806,0.36208126690287945,0.35106295347213745,43,165,0.40847001051724857,0.39288999229443794,43,165
全局置信度逐词刷新诊断,C1,stale_fresh_distribution,3,overall,all,all,-0.041364732898702454,-0.06345615590122287,162,6145,-0.05219364003356467,-0.05374575951799714,0.0563283806406578,0.033855436607511585,162,6145,0.04486699369479679,0.04728676134052075,0.8590112852445643,0.8187798720432216,162,6145,0.839548614932952,0.8654190398698128,0.18317873912072274,0.1443327558390886,0.0,162,6145,0.16358199538614554,0.13878158929388731,1011,-1.0976559625692859,-1.2078647691058184,162,6145,-1.1513301238769729,-1.0633657756827808,0.3623201512442964,0.33291468407413555,162,6145,0.3479394790938422,0.3497775105724643,0.8578072602811281,0.8170639463598529,162,6145,0.8381694699979463,0.8637917005695688,0.36772837371193745,0.33546286910037537,0.28193336725234985,162,6145,0.3514636095111948,0.32723079277487366,162,6145
全局置信度逐词刷新诊断,C1,stale_fresh_distribution,3,overall,all,early,-0.04140754779441479,-0.06339480766394293,162,5945,-0.05219202476855897,-0.05391177802751604,0.05674924297982213,0.03418326472441001,162,5945,0.045263118113572094,0.047598921099663585,0.8597948255785253,0.8187422925121199,162,5945,0.8399852482645026,0.8662741799831791,0.18311248869310107,0.14401177925210545,0.0,162,5945,0.16335325281067914,0.13836362949432296,1010,-1.1017610703845124,-1.2123193998871329,162,5945,-1.1558562423379737,-1.0641701044974783,0.3635713258116413,0.3342598138368975,162,5945,0.3493876349273704,0.3509249149167658,0.8588355307859341,0.8179424301001996,162,5945,0.8388999071264985,0.864592094196804,0.36898404458036305,0.3366355125589748,0.28237080574035645,162,5945,0.3526712919326454,0.3278817380480526,162,5945
全局置信度逐词刷新诊断,C1,stale_fresh_distribution,3,overall,all,middle,0.004489626443912696,-0.08093488624809735,24,196,-0.03938104678287411,-0.053858848858852774,0.061047333148347226,-0.011508481630906484,24,196,0.027182149308291024,0.041334502551020405,0.9106095841114222,0.7505596162075941,24,196,0.8377237005913477,0.8418367346938775,0.23951329288102738,0.08363803178470823,0.0,24,196,0.15545941147149778,0.14919047452965561,28,-0.8205058014936814,-1.1735105610168948,24,196,-0.9872574320313516,-1.0603900211578121,0.3194162671195644,0.20408296213618096,24,196,0.26450296782400345,0.32092467528216695,0.9149245618386244,0.7410617267740429,24,196,0.8351195339246811,0.8418367346938775,0.3310761898423816,0.2400755195837408,0.2661725878715515,24,196,0.2842721337237409,0.30750968188465555,24,196
全局置信度逐词刷新诊断,C1,stale_fresh_distribution,3,overall,all,late,0.7941625118255615,0.0,3,4,0.2647208372751872,0.19854062795639038,0.0,-0.5,3,4,-0.16666666666666666,-0.125,1.0,0.0,3,4,0.6666666666666666,0.75,0.999755859375,0.0,0.0,3,4,0.333251953125,0.24993896484375,3,1.3318573236465454,-0.6880238757003099,3,4,0.21101589648363492,-0.013744046562351286,0.3920012563467026,-0.5545895993709564,3,4,-0.05301810801029205,0.058236733078956604,1.0,0.0,3,4,0.6666666666666666,0.75,0.8174967169761658,0.007300295867025852,0.24067837418988347,3,4,0.3548647115627925,0.3260978141333908,3,4
全局置信度逐词刷新诊断,C1,stale_fresh_distribution,3,overall,pass,all,-0.020978649462462053,-0.051692028247434914,151,5474,-0.03713884241172414,-0.04691081735549463,0.04741623294842035,0.014012999572657866,151,5474,0.03236117579654816,0.04225158133905736,0.8821291992310707,0.8457266911748524,151,5474,0.864145085787428,0.8829009864815491,0.15893351903427702,0.12480104305148752,0.0,151,5474,0.14153969084519644,0.1210459164559166,933,-1.032256887033748,-1.139416845189646,151,5474,-1.0846768782463716,-1.0135484894204976,0.3493154158216111,0.31522298652562936,151,5474,0.33297131210676345,0.34266994308692544,0.8810888961761214,0.8453610996050454,151,5474,0.8634912126019756,0.881074168797954,0.3421226741336139,0.31220124705147706,0.2712761163711548,151,5474,0.327030271057037,0.31039503333104296,151,5474
全局置信度逐词刷新诊断,C1,stale_fresh_distribution,3,overall,pass,early,-0.021006636720780722,-0.051623414767433394,151,5323,-0.0371877797771459,-0.04678339788995693,0.047930391255462716,0.014446171628690753,151,5323,0.032804623213626455,0.042340579795228254,0.882607087283545,0.8454250852687641,151,5323,0.8643392342283226,0.8844636483186173,0.1593780584999723,0.12428516131545654,0.0,151,5323,0.14142140468305708,0.11973329551592148,932,-1.034869414857278,-1.143788119325213,151,5323,-1.0882457838139554,-1.0127132284179157,0.3509352650476526,0.316713391075978,151,5323,0.33458536029181596,0.3438314281511795,0.8818249100259417,0.845058049841962,151,5323,0.8639779225938217,0.8825850084538794,0.34317372208657015,0.31309557852109793,0.2710641026496887,151,5323,0.32800350190373123,0.3101326281467082,151,5323
全局置信度逐词刷新诊断,C1,stale_fresh_distribution,3,overall,pass,middle,0.015564115152531668,-0.07775412561496099,20,148,-0.03279796021798301,-0.05781047126731357,0.05815774487692212,-0.02386357819087922,20,148,0.021060674758184524,0.04328547297297297,0.9227053571428572,0.7469439484126984,20,148,0.8424007936507938,0.831081081081081,0.24153720513601148,0.0756234485081264,0.0,20,148,0.1514000701904297,0.16395445127744931,23,-0.8059545085799671,-1.2431705217513456,20,148,-1.0086677595123184,-1.0638359850775954,0.3188033629530626,0.18303927168471829,20,148,0.25355573123823555,0.30629164524175023,0.9287611607142857,0.7305987103174604,20,148,0.8392757936507937,0.831081081081081,0.3361657421880712,0.23932178124712664,0.2782895565032959,20,148,0.2885854907743152,0.31736041803063975,20,148
全局置信度逐词刷新诊断,C1,stale_fresh_distribution,3,overall,pass,late,0.7941625118255615,0.0,2,3,0.39708125591278076,0.2647208372751872,0.0,-0.5,2,3,-0.25,-0.16666666666666666,1.0,0.0,2,3,0.5,0.6666666666666666,0.999755859375,0.0,0.0,2,3,0.4998779296875,0.333251953125,2,1.3318573236465454,-0.6880238757003099,2,3,0.32191672397311777,-0.014730142584691444,0.3920012563467026,-0.5545895993709564,2,3,-0.08129417151212692,0.07647097110748291,1.0,0.0,2,3,0.5,0.6666666666666666,0.8174967169761658,0.23979712184518576,0.4740564525127411,2,3,0.5286469194106758,0.43236365355551243,2,3
全局置信度逐词刷新诊断,C1,stale_fresh_distribution,3,overall,fail,all,-0.06277583204268151,-0.13402022721409826,53,671,-0.0979967033117448,-0.10950503432804,0.1068999459004445,0.04084635304692682,53,671,0.07411840881121019,0.08836362472056632,0.737353169445534,0.6194225055726349,53,671,0.6796661821280666,0.7228017883755589,0.37425648179962034,0.2702936763180671,0.0,53,671,0.32170337837970375,0.28346873253539495,78,-1.348456349504883,-1.6283717594511522,53,671,-1.4813281463221608,-1.4697738606302309,0.41564993554129337,0.34167486187249724,53,671,0.37916723874109665,0.4077608554544907,0.7350494464454645,0.6167275796259399,53,671,0.6769367653184611,0.7228017883755589,0.5265971519011624,0.45408061669583727,0.4163138270378113,53,671,0.49029569437632026,0.4645764666877343,53,671
全局置信度逐词刷新诊断,C1,stale_fresh_distribution,3,overall,fail,early,-0.06337852289196783,-0.13458138328380295,53,622,-0.09859936634515679,-0.11491558425296158,0.10766546358312648,0.04134288546090256,53,622,0.07479061119900618,0.09259916348472669,0.734433290398239,0.6161371074135695,53,622,0.6761385526160235,0.7106109324758842,0.37981965939333784,0.274179198517896,0.0,53,622,0.3263919965234319,0.2977997513062701,78,-1.360337337597893,-1.636131833386348,53,622,-1.4904348635952658,-1.504531762651033,0.41600661616229073,0.3416120445467876,53,622,0.37933105104948084,0.4116301079283669,0.7314977366290099,0.6137981128811644,53,622,0.6736056766869213,0.7106109324758842,0.5315486465239374,0.45916671640514445,0.43581897020339966,53,622,0.4955128298299516,0.4797764518822265,53,622
全局置信度逐词刷新诊断,C1,stale_fresh_distribution,3,overall,fail,middle,0.0,-0.14755336782511544,5,48,-0.05783718368586373,-0.041674679766098656,0.11498161764705883,0.0,5,48,0.04623161764705882,0.035319010416666664,0.9764705882352942,0.675,5,48,0.8514705882352942,0.875,0.33562442555147054,0.0169921875,0.0,5,48,0.14060489430147058,0.103668212890625,5,-0.7173862286788576,-1.6580256413668395,5,48,-1.109009701473748,-1.0497649657384802,0.44741663746535776,0.25971544770633476,5,48,0.3585653077226643,0.3660431845734517,0.9764705882352942,0.675,5,48,0.8514705882352942,0.875,0.43681069314479826,0.18401299770921467,0.23345282673835754,5,48,0.29320232228686416,0.27713657876787084,5,48
全局置信度逐词刷新诊断,C1,stale_fresh_distribution,3,overall,fail,late,0.0,0.0,1,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0,1.0,1,1,1.0,1.0,0.0,0.0,0.0,1,1,0.0,0.0,1,-0.01078575849533081,-0.01078575849533081,1,1,-0.01078575849533081,-0.01078575849533081,0.0035340189933776855,0.0035340189933776855,1,1,0.0035340189933776855,0.0035340189933776855,1.0,1.0,1,1,1.0,1.0,0.007300295867025852,0.007300295867025852,0.007300295867025852,1,1,0.007300295867025852,0.007300295867025852,1,1
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,1,reference_prefix_aligned,all,all,0.006875309089517516,-0.010897399824838271,164,5450,-0.0017231265300667632,-0.003318227286185693,0.00824419830699581,-0.014956081804176322,164,5450,-0.003003168296680319,0.0028348982224770643,0.9592433517841187,0.9122395070691182,164,5450,0.9381345168956662,0.976697247706422,0.06706660807115315,0.03498840093907248,0.0,164,5450,0.04965025125882295,0.022746918004587155,1012,-0.20375475509645663,-0.27116965821568917,164,5450,-0.23747707060493894,-0.15708085070432531,0.06592534622760235,0.04705694050346016,164,5450,0.056214533324877976,0.04577265095546705,0.961970319905105,0.9217104479064953,164,5450,0.9431537644928899,0.9759633027522936,0.09320990277002184,0.07096294344757548,0.016746574081480503,164,5450,0.081467372726746,0.05341389876911566,164,5450
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,1,reference_prefix_aligned,all,early,0.006866702146599239,-0.01088267824381044,164,5387,-0.0017193072241757077,-0.0033290053572397143,0.008214409193522287,-0.014965623887988179,164,5387,-0.0030274139407931583,0.0028172930782439207,0.9592130638933188,0.9122006339594394,164,5387,0.9380979063394345,0.976424726192686,0.06707858810732917,0.034998780740512186,0.0,164,5387,0.0496529494815231,0.02298746910966215,1012,-0.20396035092745535,-0.2713476031895118,164,5387,-0.23755257727129606,-0.15703320433934576,0.06602480092687714,0.0471208958819641,164,5387,0.056321715990840016,0.04606287192995172,0.9619089921101446,0.9216698847764384,164,5387,0.9431171539366583,0.9756821978837943,0.09327438301150347,0.07105224005554704,0.016779107972979546,164,5387,0.08155540780992473,0.05365290157956907,164,5387
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,1,reference_prefix_aligned,all,middle,0.0,-0.0064708650112152094,7,63,-0.002156955003738403,-0.002396616670820448,0.01171875,0.0,7,63,0.00390625,0.004340277777777778,1.0,1.0,7,63,1.0,1.0,0.005880301339285715,0.0,0.0,7,63,0.0019601004464285714,0.002177889384920635,9,-0.006020612415990659,-0.25886934549435153,7,63,-0.10646380411952243,-0.1611549930558318,0.02602225051367239,-0.002593198028348741,7,63,0.011356219777584947,0.020956454295960682,1.0,1.0,7,63,1.0,1.0,0.05000161444672363,0.01735613214237114,0.013400096446275711,7,63,0.03247102629853883,0.03297726162764732,7,63
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,1,reference_prefix_aligned,pass,all,0.007877244115863298,-0.010621474941732796,150,5126,-0.001072689057052239,-0.0028780282003033966,0.009336313989485274,-0.014380090351434128,150,5126,-0.001798048719410162,0.0025684774921966446,0.9723808669130732,0.9324941136212739,150,5126,0.954198293512082,0.98068669527897,0.04977983365587662,0.024036008760327382,0.0,150,5126,0.035649354857441064,0.018376225751682598,925,-0.18248784654901995,-0.24409990574708065,150,5126,-0.21245920620537612,-0.14909443643859432,0.06378577752106357,0.04566099521807544,150,5126,0.0541110086748187,0.04441837893186302,0.9703561357431916,0.9299078441319911,150,5126,0.9521370031469739,0.9801014436207569,0.07917620526113003,0.059943682883372804,0.01565235760062933,150,5126,0.06880786837384366,0.04848603696827134,150,5126
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,1,reference_prefix_aligned,pass,early,0.007861606916580586,-0.010623073656201997,150,5063,-0.0010676677429885544,-0.0028840185077016636,0.009331666828325997,-0.014444137731336827,150,5063,-0.0018249688214568161,0.0025464305994469683,0.9723397708338976,0.9324713286637315,150,5063,0.954156655897959,0.9804463756666009,0.04976819011272742,0.024037048284247353,0.0,150,5063,0.0356506886946004,0.018577785141590954,925,-0.18242901333919792,-0.24421645028531455,150,5063,-0.21251928297645561,-0.1489443643337383,0.06388626007254714,0.04580487277933834,150,5063,0.05422979273202492,0.044710320715797815,0.9703024622638041,0.9298883964332386,150,5063,0.9520953655328509,0.9798538415958917,0.07923395713327447,0.06004397004056582,0.015673799440264702,150,5063,0.06889311005123502,0.04867901600174148,150,5063
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,1,reference_prefix_aligned,pass,middle,0.0,-0.0064708650112152094,7,63,-0.002156955003738403,-0.002396616670820448,0.01171875,0.0,7,63,0.00390625,0.004340277777777778,1.0,1.0,7,63,1.0,1.0,0.005880301339285715,0.0,0.0,7,63,0.0019601004464285714,0.002177889384920635,9,-0.006020612415990659,-0.25886934549435153,7,63,-0.10646380411952243,-0.1611549930558318,0.02602225051367239,-0.002593198028348741,7,63,0.011356219777584947,0.020956454295960682,1.0,1.0,7,63,1.0,1.0,0.05000161444672363,0.01735613214237114,0.013400096446275711,7,63,0.03247102629853883,0.03297726162764732,7,63
固定左前沿逐词刷新诊断,L1,stale_fresh_distribution,1,reference_prefix_aligned,fail,all,0.013580037506570154,-0.031343436317454225,56,324,-0.008351304100471591,-0.010282611589372895,0.028017365944524832,-0.02266826779352065,56,324,0.0026327317159836705,0.007049937307098766,0.933461265916623,0.8341943572300714,56,324,0.8876580760509333,0.9135802469135802,0.14874937675977773,0.07066073549910404,0.0,56,324,0.10674185880125038,0.09189558617862655,87,-0.1843534837842932,-0.37121005572527993,56,324,-0.283826842959011,-0.2834338122047484,0.08291734347415586,0.03524247028903603,56,324,0.059463868684271996,0.06719857192149868,0.9418959314495029,0.8629829768445838,56,324,0.9044239490668061,0.9104938271604939,0.16781639616814112,0.11854802386383641,0.06801355257630348,56,324,0.14221818152452326,0.1313775394824736,56,324
