task_group,method_a,method_b,method_a_accuracy,method_b_accuracy,task_macro_delta,outcome,span_count
HumanEval/116,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/117,fixed_score_only_abductive_selector,fixed64_seed0,0.3333333333333333,0.37777777777777777,-0.04444444444444445,loss,45
HumanEval/118,fixed_score_only_abductive_selector,fixed64_seed0,0.2777777777777778,0.1111111111111111,0.16666666666666669,win,36
HumanEval/119,fixed_score_only_abductive_selector,fixed64_seed0,0.27472527472527475,0.32967032967032966,-0.054945054945054916,loss,91
HumanEval/12,fixed_score_only_abductive_selector,fixed64_seed0,0.42857142857142855,0.5714285714285714,-0.14285714285714285,loss,21
HumanEval/120,fixed_score_only_abductive_selector,fixed64_seed0,0.13333333333333333,0.06666666666666667,0.06666666666666667,win,15
HumanEval/121,fixed_score_only_abductive_selector,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/122,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/123,fixed_score_only_abductive_selector,fixed64_seed0,0.15384615384615385,0.1794871794871795,-0.025641025641025633,loss,78
HumanEval/124,fixed_score_only_abductive_selector,fixed64_seed0,0.38333333333333336,0.5083333333333333,-0.12499999999999994,loss,120
HumanEval/125,fixed_score_only_abductive_selector,fixed64_seed0,0.42857142857142855,0.5714285714285714,-0.14285714285714285,loss,21
HumanEval/126,fixed_score_only_abductive_selector,fixed64_seed0,0.2,0.2,0.0,tie,45
HumanEval/127,fixed_score_only_abductive_selector,fixed64_seed0,0.38333333333333336,0.5166666666666667,-0.13333333333333336,loss,120
HumanEval/128,fixed_score_only_abductive_selector,fixed64_seed0,0.3333333333333333,0.5,-0.16666666666666669,loss,6
HumanEval/129,fixed_score_only_abductive_selector,fixed64_seed0,0.09486166007905138,0.15019762845849802,-0.05533596837944664,loss,253
HumanEval/13,fixed_score_only_abductive_selector,fixed64_seed0,0.6666666666666666,0.3333333333333333,0.3333333333333333,win,6
HumanEval/130,fixed_score_only_abductive_selector,fixed64_seed0,0.13333333333333333,0.15555555555555556,-0.022222222222222227,loss,45
HumanEval/131,fixed_score_only_abductive_selector,fixed64_seed0,0.36363636363636365,0.42424242424242425,-0.06060606060606061,loss,66
HumanEval/132,fixed_score_only_abductive_selector,fixed64_seed0,0.18382352941176472,0.11029411764705882,0.0735294117647059,win,136
HumanEval/133,fixed_score_only_abductive_selector,fixed64_seed0,0.6666666666666666,0.4666666666666667,0.19999999999999996,win,15
HumanEval/134,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,3
HumanEval/136,fixed_score_only_abductive_selector,fixed64_seed0,0.3333333333333333,0.16666666666666666,0.16666666666666666,win,6
HumanEval/137,fixed_score_only_abductive_selector,fixed64_seed0,0.06666666666666667,0.3333333333333333,-0.26666666666666666,loss,15
HumanEval/138,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/139,fixed_score_only_abductive_selector,fixed64_seed0,0.23809523809523808,0.38095238095238093,-0.14285714285714285,loss,21
HumanEval/14,fixed_score_only_abductive_selector,fixed64_seed0,0.3,0.2,0.09999999999999998,win,10
HumanEval/140,fixed_score_only_abductive_selector,fixed64_seed0,0.14285714285714285,0.05238095238095238,0.09047619047619046,win,210
HumanEval/141,fixed_score_only_abductive_selector,fixed64_seed0,0.1619047619047619,0.3047619047619048,-0.14285714285714288,loss,105
HumanEval/142,fixed_score_only_abductive_selector,fixed64_seed0,0.4,0.6444444444444445,-0.24444444444444446,loss,45
HumanEval/144,fixed_score_only_abductive_selector,fixed64_seed0,0.2857142857142857,0.35714285714285715,-0.07142857142857145,loss,28
HumanEval/145,fixed_score_only_abductive_selector,fixed64_seed0,0.14285714285714285,0.14285714285714285,0.0,tie,28
HumanEval/146,fixed_score_only_abductive_selector,fixed64_seed0,0.3611111111111111,0.5,-0.1388888888888889,loss,36
HumanEval/147,fixed_score_only_abductive_selector,fixed64_seed0,0.25,0.3888888888888889,-0.1388888888888889,loss,36
HumanEval/148,fixed_score_only_abductive_selector,fixed64_seed0,0.17777777777777778,0.3111111111111111,-0.13333333333333333,loss,45
HumanEval/15,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/150,fixed_score_only_abductive_selector,fixed64_seed0,0.25,0.4444444444444444,-0.19444444444444442,loss,36
HumanEval/151,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/152,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/154,fixed_score_only_abductive_selector,fixed64_seed0,0.32142857142857145,0.2857142857142857,0.035714285714285754,win,28
HumanEval/155,fixed_score_only_abductive_selector,fixed64_seed0,0.4166666666666667,0.19444444444444445,0.22222222222222224,win,36
HumanEval/156,fixed_score_only_abductive_selector,fixed64_seed0,0.2,0.26666666666666666,-0.06666666666666665,loss,105
HumanEval/157,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/158,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/159,fixed_score_only_abductive_selector,fixed64_seed0,0.7,0.5,0.19999999999999996,win,10
HumanEval/16,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/160,fixed_score_only_abductive_selector,fixed64_seed0,0.2,0.1,0.1,win,10
HumanEval/161,fixed_score_only_abductive_selector,fixed64_seed0,0.2,0.10476190476190476,0.09523809523809525,win,105
HumanEval/162,fixed_score_only_abductive_selector,fixed64_seed0,0.3333333333333333,0.3333333333333333,0.0,tie,3
HumanEval/163,fixed_score_only_abductive_selector,fixed64_seed0,0.16666666666666666,0.16666666666666666,0.0,tie,6
HumanEval/17,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,3
HumanEval/18,fixed_score_only_abductive_selector,fixed64_seed0,0.5333333333333333,0.4666666666666667,0.06666666666666665,win,15
HumanEval/19,fixed_score_only_abductive_selector,fixed64_seed0,0.2857142857142857,0.7582417582417582,-0.4725274725274725,loss,91
HumanEval/2,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/20,fixed_score_only_abductive_selector,fixed64_seed0,0.2571428571428571,0.3238095238095238,-0.06666666666666671,loss,105
HumanEval/21,fixed_score_only_abductive_selector,fixed64_seed0,0.5,0.5,0.0,tie,6
HumanEval/22,fixed_score_only_abductive_selector,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/23,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/24,fixed_score_only_abductive_selector,fixed64_seed0,0.5,0.5,0.0,tie,6
HumanEval/25,fixed_score_only_abductive_selector,fixed64_seed0,0.2692307692307692,0.3333333333333333,-0.0641025641025641,loss,78
HumanEval/26,fixed_score_only_abductive_selector,fixed64_seed0,0.16666666666666666,0.3333333333333333,-0.16666666666666666,loss,6
HumanEval/28,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/29,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/3,fixed_score_only_abductive_selector,fixed64_seed0,0.47619047619047616,0.3333333333333333,0.14285714285714285,win,21
HumanEval/30,fixed_score_only_abductive_selector,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/32,fixed_score_only_abductive_selector,fixed64_seed0,0.06060606060606061,0.0,0.06060606060606061,win,66
HumanEval/33,fixed_score_only_abductive_selector,fixed64_seed0,0.3333333333333333,0.16666666666666666,0.16666666666666666,win,6
HumanEval/34,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/36,fixed_score_only_abductive_selector,fixed64_seed0,0.4,0.4888888888888889,-0.08888888888888885,loss,45
HumanEval/37,fixed_score_only_abductive_selector,fixed64_seed0,0.08888888888888889,0.0,0.08888888888888889,win,45
HumanEval/38,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/39,fixed_score_only_abductive_selector,fixed64_seed0,0.19166666666666668,0.3,-0.10833333333333331,loss,120
HumanEval/4,fixed_score_only_abductive_selector,fixed64_seed0,0.3333333333333333,0.3333333333333333,0.0,tie,3
HumanEval/40,fixed_score_only_abductive_selector,fixed64_seed0,0.2857142857142857,0.38095238095238093,-0.09523809523809523,loss,21
HumanEval/41,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/42,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/43,fixed_score_only_abductive_selector,fixed64_seed0,0.2,0.6,-0.39999999999999997,loss,15
HumanEval/44,fixed_score_only_abductive_selector,fixed64_seed0,0.4,0.4666666666666667,-0.06666666666666665,loss,15
HumanEval/45,fixed_score_only_abductive_selector,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/46,fixed_score_only_abductive_selector,fixed64_seed0,0.17857142857142858,0.5,-0.3214285714285714,loss,28
HumanEval/47,fixed_score_only_abductive_selector,fixed64_seed0,0.6666666666666666,0.4666666666666667,0.19999999999999996,win,15
HumanEval/48,fixed_score_only_abductive_selector,fixed64_seed0,0.4,0.4,0.0,tie,10
HumanEval/49,fixed_score_only_abductive_selector,fixed64_seed0,0.4,0.5,-0.09999999999999998,loss,10
HumanEval/5,fixed_score_only_abductive_selector,fixed64_seed0,0.1388888888888889,0.2222222222222222,-0.08333333333333331,loss,36
HumanEval/51,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/52,fixed_score_only_abductive_selector,fixed64_seed0,0.5,0.4,0.09999999999999998,win,10
HumanEval/53,fixed_score_only_abductive_selector,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/54,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/55,fixed_score_only_abductive_selector,fixed64_seed0,0.6,0.6666666666666666,-0.06666666666666665,loss,15
HumanEval/56,fixed_score_only_abductive_selector,fixed64_seed0,0.4222222222222222,0.37777777777777777,0.04444444444444445,win,45
HumanEval/57,fixed_score_only_abductive_selector,fixed64_seed0,0.16666666666666666,0.0,0.16666666666666666,win,6
HumanEval/58,fixed_score_only_abductive_selector,fixed64_seed0,0.5714285714285714,0.5238095238095238,0.04761904761904756,win,21
HumanEval/59,fixed_score_only_abductive_selector,fixed64_seed0,0.3333333333333333,0.41025641025641024,-0.07692307692307693,loss,78
HumanEval/6,fixed_score_only_abductive_selector,fixed64_seed0,0.5,0.6515151515151515,-0.1515151515151515,loss,66
HumanEval/60,fixed_score_only_abductive_selector,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/61,fixed_score_only_abductive_selector,fixed64_seed0,0.4444444444444444,0.5333333333333333,-0.0888888888888889,loss,45
HumanEval/62,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/63,fixed_score_only_abductive_selector,fixed64_seed0,0.5,0.6428571428571429,-0.1428571428571429,loss,28
HumanEval/64,fixed_score_only_abductive_selector,fixed64_seed0,0.2,0.2,0.0,tie,15
HumanEval/65,fixed_score_only_abductive_selector,fixed64_seed0,0.3333333333333333,0.26666666666666666,0.06666666666666665,win,15
HumanEval/67,fixed_score_only_abductive_selector,fixed64_seed0,0.26666666666666666,0.26666666666666666,0.0,tie,15
HumanEval/68,fixed_score_only_abductive_selector,fixed64_seed0,0.1,0.5,-0.4,loss,10
HumanEval/7,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/70,fixed_score_only_abductive_selector,fixed64_seed0,0.14285714285714285,0.23809523809523808,-0.09523809523809523,loss,21
HumanEval/71,fixed_score_only_abductive_selector,fixed64_seed0,0.38095238095238093,0.42857142857142855,-0.047619047619047616,loss,21
HumanEval/72,fixed_score_only_abductive_selector,fixed64_seed0,0.5777777777777777,0.6222222222222222,-0.04444444444444451,loss,45
HumanEval/73,fixed_score_only_abductive_selector,fixed64_seed0,0.26666666666666666,0.2,0.06666666666666665,win,15
HumanEval/74,fixed_score_only_abductive_selector,fixed64_seed0,0.4909090909090909,0.34545454545454546,0.14545454545454545,win,55
HumanEval/75,fixed_score_only_abductive_selector,fixed64_seed0,0.24175824175824176,0.25274725274725274,-0.010989010989010978,loss,91
HumanEval/77,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,3
HumanEval/79,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/8,fixed_score_only_abductive_selector,fixed64_seed0,0.6190476190476191,0.6190476190476191,0.0,tie,21
HumanEval/80,fixed_score_only_abductive_selector,fixed64_seed0,0.3333333333333333,0.23809523809523808,0.09523809523809523,win,21
HumanEval/82,fixed_score_only_abductive_selector,fixed64_seed0,0.39285714285714285,0.5714285714285714,-0.17857142857142855,loss,28
HumanEval/83,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,3
HumanEval/85,fixed_score_only_abductive_selector,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/86,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/87,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,3
HumanEval/88,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/89,fixed_score_only_abductive_selector,fixed64_seed0,0.3611111111111111,0.4166666666666667,-0.05555555555555558,loss,36
HumanEval/9,fixed_score_only_abductive_selector,fixed64_seed0,0.5333333333333333,0.3111111111111111,0.2222222222222222,win,45
HumanEval/90,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,3
HumanEval/92,fixed_score_only_abductive_selector,fixed64_seed0,0.4666666666666667,0.4666666666666667,0.0,tie,15
HumanEval/93,fixed_score_only_abductive_selector,fixed64_seed0,0.1,0.0,0.1,win,10
HumanEval/94,fixed_score_only_abductive_selector,fixed64_seed0,0.3626373626373626,0.5714285714285714,-0.20879120879120877,loss,91
HumanEval/95,fixed_score_only_abductive_selector,fixed64_seed0,0.17316017316017315,0.2943722943722944,-0.12121212121212124,loss,231
HumanEval/96,fixed_score_only_abductive_selector,fixed64_seed0,0.45454545454545453,0.2909090909090909,0.16363636363636364,win,55
HumanEval/97,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/99,fixed_score_only_abductive_selector,fixed64_seed0,0.19852941176470587,0.19117647058823528,0.00735294117647059,win,136
HumanEval/0,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.6785714285714286,0.32142857142857145,0.35714285714285715,win,28
HumanEval/1,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.42857142857142855,0.1619047619047619,0.2666666666666666,win,105
HumanEval/10,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.47619047619047616,0.23809523809523808,0.23809523809523808,win,21
HumanEval/100,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/101,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.6181818181818182,0.2727272727272727,0.34545454545454546,win,55
HumanEval/102,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.17857142857142858,0.0,0.17857142857142858,win,28
HumanEval/103,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.6190476190476191,0.38095238095238093,0.23809523809523814,win,21
HumanEval/104,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.4666666666666667,0.3333333333333333,0.13333333333333336,win,15
HumanEval/105,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.6842105263157895,0.4105263157894737,0.2736842105263158,win,190
HumanEval/106,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.7727272727272727,0.5303030303030303,0.24242424242424243,win,66
HumanEval/107,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.7272727272727273,0.4727272727272727,0.2545454545454546,win,55
HumanEval/108,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.25,0.14285714285714285,0.10714285714285715,win,28
HumanEval/109,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.42424242424242425,0.25757575757575757,0.16666666666666669,win,66
HumanEval/11,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.7142857142857143,0.5714285714285714,0.1428571428571429,win,21
HumanEval/110,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.5151515151515151,0.30303030303030304,0.2121212121212121,win,66
HumanEval/111,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.4696969696969697,0.24242424242424243,0.2272727272727273,win,66
HumanEval/112,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.6666666666666666,0.3333333333333333,0.3333333333333333,win,3
HumanEval/113,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.6,0.4666666666666667,0.1333333333333333,win,15
HumanEval/114,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.22727272727272727,0.09090909090909091,0.13636363636363635,win,66
HumanEval/115,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/116,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/117,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.5777777777777777,0.37777777777777777,0.19999999999999996,win,45
HumanEval/118,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.3333333333333333,0.1111111111111111,0.2222222222222222,win,36
HumanEval/119,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.6043956043956044,0.32967032967032966,0.2747252747252747,win,91
HumanEval/12,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.8095238095238095,0.5714285714285714,0.23809523809523814,win,21
HumanEval/120,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.4,0.06666666666666667,0.33333333333333337,win,15
HumanEval/121,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/122,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/123,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.46153846153846156,0.1794871794871795,0.28205128205128205,win,78
HumanEval/124,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.7833333333333333,0.5083333333333333,0.275,win,120
HumanEval/125,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.7142857142857143,0.5714285714285714,0.1428571428571429,win,21
HumanEval/126,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.26666666666666666,0.2,0.06666666666666665,win,45
HumanEval/127,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.5916666666666667,0.5166666666666667,0.07499999999999996,win,120
HumanEval/128,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.6666666666666666,0.5,0.16666666666666663,win,6
HumanEval/129,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.28063241106719367,0.15019762845849802,0.13043478260869565,win,253
HumanEval/13,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.6666666666666666,0.3333333333333333,0.3333333333333333,win,6
HumanEval/130,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.35555555555555557,0.15555555555555556,0.2,win,45
HumanEval/131,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.7424242424242424,0.42424242424242425,0.3181818181818182,win,66
HumanEval/132,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.29411764705882354,0.11029411764705882,0.18382352941176472,win,136
HumanEval/133,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.6666666666666666,0.4666666666666667,0.19999999999999996,win,15
HumanEval/134,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.3333333333333333,0.0,0.3333333333333333,win,3
HumanEval/136,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.3333333333333333,0.16666666666666666,0.16666666666666666,win,6
HumanEval/137,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.4666666666666667,0.3333333333333333,0.13333333333333336,win,15
HumanEval/138,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/139,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.7619047619047619,0.38095238095238093,0.38095238095238093,win,21
HumanEval/14,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.6,0.2,0.39999999999999997,win,10
HumanEval/140,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.2,0.05238095238095238,0.14761904761904762,win,210
HumanEval/141,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.4666666666666667,0.3047619047619048,0.16190476190476188,win,105
HumanEval/142,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.8222222222222222,0.6444444444444445,0.1777777777777777,win,45
HumanEval/144,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.6428571428571429,0.35714285714285715,0.28571428571428575,win,28
HumanEval/145,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.2857142857142857,0.14285714285714285,0.14285714285714285,win,28
HumanEval/146,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.7222222222222222,0.5,0.2222222222222222,win,36
HumanEval/147,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.6111111111111112,0.3888888888888889,0.22222222222222227,win,36
HumanEval/148,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.5333333333333333,0.3111111111111111,0.2222222222222222,win,45
HumanEval/15,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/150,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.6666666666666666,0.4444444444444444,0.2222222222222222,win,36
HumanEval/151,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/152,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/154,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.5,0.2857142857142857,0.2142857142857143,win,28
HumanEval/155,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.4722222222222222,0.19444444444444445,0.2777777777777778,win,36
HumanEval/156,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.49523809523809526,0.26666666666666666,0.2285714285714286,win,105
HumanEval/157,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/158,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/159,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.8,0.5,0.30000000000000004,win,10
HumanEval/16,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/160,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.3,0.1,0.19999999999999998,win,10
HumanEval/161,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.4095238095238095,0.10476190476190476,0.30476190476190473,win,105
HumanEval/162,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.3333333333333333,0.3333333333333333,0.0,tie,3
HumanEval/163,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.3333333333333333,0.16666666666666666,0.16666666666666666,win,6
HumanEval/17,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.3333333333333333,0.0,0.3333333333333333,win,3
HumanEval/18,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.6666666666666666,0.4666666666666667,0.19999999999999996,win,15
HumanEval/19,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.8571428571428571,0.7582417582417582,0.09890109890109888,win,91
HumanEval/2,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/20,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.5047619047619047,0.3238095238095238,0.18095238095238092,win,105
HumanEval/21,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.5,0.5,0.0,tie,6
HumanEval/22,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/23,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/24,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,1.0,0.5,0.5,win,6
HumanEval/25,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.5897435897435898,0.3333333333333333,0.25641025641025644,win,78
HumanEval/26,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.5,0.3333333333333333,0.16666666666666669,win,6
HumanEval/28,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/29,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/3,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.8095238095238095,0.3333333333333333,0.4761904761904762,win,21
HumanEval/30,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/32,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.12121212121212122,0.0,0.12121212121212122,win,66
HumanEval/33,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.3333333333333333,0.16666666666666666,0.16666666666666666,win,6
HumanEval/34,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/36,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.7111111111111111,0.4888888888888889,0.22222222222222227,win,45
HumanEval/37,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.26666666666666666,0.0,0.26666666666666666,win,45
HumanEval/38,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/39,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.49166666666666664,0.3,0.19166666666666665,win,120
HumanEval/4,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.3333333333333333,0.3333333333333333,0.0,tie,3
HumanEval/40,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.6666666666666666,0.38095238095238093,0.2857142857142857,win,21
HumanEval/41,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/42,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/43,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.7333333333333333,0.6,0.1333333333333333,win,15
HumanEval/44,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.6,0.4666666666666667,0.1333333333333333,win,15
HumanEval/45,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/46,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.7142857142857143,0.5,0.2142857142857143,win,28
HumanEval/47,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.8666666666666667,0.4666666666666667,0.4,win,15
HumanEval/48,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.6,0.4,0.19999999999999996,win,10
HumanEval/49,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.7,0.5,0.19999999999999996,win,10
HumanEval/5,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.5,0.2222222222222222,0.2777777777777778,win,36
HumanEval/51,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/52,best_of_8_oracle_ceiling_offline_only,fixed64_seed0,0.7,0.4,0.29999999999999993,win,10
