task_group,method_a,method_b,method_a_accuracy,method_b_accuracy,task_macro_delta,outcome,span_count
HumanEval/46,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/47,ordinary_confidence_best_of_grid,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/48,ordinary_confidence_best_of_grid,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/49,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/5,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/51,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/52,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/53,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/54,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/55,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/56,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/57,ordinary_confidence_best_of_grid,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/58,ordinary_confidence_best_of_grid,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/59,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/6,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/60,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/61,ordinary_confidence_best_of_grid,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/62,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/63,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/64,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/65,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/67,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/68,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/7,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/70,ordinary_confidence_best_of_grid,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/71,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/72,ordinary_confidence_best_of_grid,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/73,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/74,ordinary_confidence_best_of_grid,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/75,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/77,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/79,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/8,ordinary_confidence_best_of_grid,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/80,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/82,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/83,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/85,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/86,ordinary_confidence_best_of_grid,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/87,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/88,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/89,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/9,ordinary_confidence_best_of_grid,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/90,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/92,ordinary_confidence_best_of_grid,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/93,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/94,ordinary_confidence_best_of_grid,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/95,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/96,ordinary_confidence_best_of_grid,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/97,ordinary_confidence_best_of_grid,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/99,ordinary_confidence_best_of_grid,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/0,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/1,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/10,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/100,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/101,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/102,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/103,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/104,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/105,equal_compute_generic_remask,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/106,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/107,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/108,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/109,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/11,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/110,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/111,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/112,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/113,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/114,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/115,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/116,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/117,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/118,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/119,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/12,equal_compute_generic_remask,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/120,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/121,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/122,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/123,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/124,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/125,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/126,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/127,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/128,equal_compute_generic_remask,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/129,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/13,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/130,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/131,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/132,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/133,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/134,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/136,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/137,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/138,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/139,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/14,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/140,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/141,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/142,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/144,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/145,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/146,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/147,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/148,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/15,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/150,equal_compute_generic_remask,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/151,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/152,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/154,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/155,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/156,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/157,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/158,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/159,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/16,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/160,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/161,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/162,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/163,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/17,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/18,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/19,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/2,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/20,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/21,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/22,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/23,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/24,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/25,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/26,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/28,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/29,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/3,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/30,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/32,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/33,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/34,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/36,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/37,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/38,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/39,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/4,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/40,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/41,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/42,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/43,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/44,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/45,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/46,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/47,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/48,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/49,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/5,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/51,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/52,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/53,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/54,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/55,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/56,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/57,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/58,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/59,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/6,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/60,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/61,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/62,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/63,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/64,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/65,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/67,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/68,equal_compute_generic_remask,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/7,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/70,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/71,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/72,equal_compute_generic_remask,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/73,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/74,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/75,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/77,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/79,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/8,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/80,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/82,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/83,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/85,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/86,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/87,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/88,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/89,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/9,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/90,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/92,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/93,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/94,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/95,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/96,equal_compute_generic_remask,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/97,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/99,equal_compute_generic_remask,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/0,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/1,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/10,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/100,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/101,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/102,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/103,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/104,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/105,m1_score_only_abductive_selector,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/106,m1_score_only_abductive_selector,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/107,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/108,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/109,m1_score_only_abductive_selector,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/11,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/110,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/111,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/112,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/113,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/114,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/115,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/116,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/117,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/118,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/119,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/12,m1_score_only_abductive_selector,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/120,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/121,m1_score_only_abductive_selector,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/122,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/123,m1_score_only_abductive_selector,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/124,m1_score_only_abductive_selector,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/125,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/126,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/127,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/128,m1_score_only_abductive_selector,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/129,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/13,m1_score_only_abductive_selector,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/130,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/131,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/132,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/133,m1_score_only_abductive_selector,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/134,m1_score_only_abductive_selector,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/136,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/137,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/138,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/139,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/14,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/140,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/141,m1_score_only_abductive_selector,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/142,m1_score_only_abductive_selector,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/144,m1_score_only_abductive_selector,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/145,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/146,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/147,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/148,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/15,m1_score_only_abductive_selector,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/150,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/151,m1_score_only_abductive_selector,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/152,m1_score_only_abductive_selector,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/154,m1_score_only_abductive_selector,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/155,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/156,m1_score_only_abductive_selector,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/157,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/158,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/159,m1_score_only_abductive_selector,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/16,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/160,m1_score_only_abductive_selector,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/161,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/162,m1_score_only_abductive_selector,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/163,m1_score_only_abductive_selector,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/17,m1_score_only_abductive_selector,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/18,m1_score_only_abductive_selector,fixed64_seed0,0.0,1.0,-1.0,loss,1
HumanEval/19,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/2,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/20,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/21,m1_score_only_abductive_selector,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/22,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/23,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/24,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/25,m1_score_only_abductive_selector,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/26,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/28,m1_score_only_abductive_selector,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/29,m1_score_only_abductive_selector,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/3,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/30,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/32,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/33,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/34,m1_score_only_abductive_selector,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/36,m1_score_only_abductive_selector,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/37,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/38,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/39,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/4,m1_score_only_abductive_selector,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/40,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/41,m1_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/42,m1_score_only_abductive_selector,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/43,m1_score_only_abductive_selector,fixed64_seed0,0.0,1.0,-1.0,loss,1
