task_id,oracle_bucket,baseline_selected_length,route2_primary_selected_length,route2_selected_length,route2_rescue_length,route2_selected_minus_oracle_length,route2_abs_selected_minus_oracle_length,route2_primary_stop_reason,route2_final_source,route2_trace_top1_last,route2_trace_top1_median,route2_trace_confidence_max,route2_trace_max_remaining_plateau_steps,route2_best_len,route2_best_long_len,route2_long_score_max,route2_long_ratio,classes,pairwise,oracle_length,baseline_passed,route2_passed,route2_triggered,rescue_len_ge_oracle
SingleLineInfilling/HumanEval/160/L3,<=8,3,3,3,,-3,3,global_gap_early_commit,primary,0.5078125,0.5078125,0.66796875,21.0,3.0,15.0,0.28951166012152113,0.564122781075164,tie_fail;unchanged_fail,tie_fail,6,False,False,False,
SingleLineInfilling/HumanEval/161/L0,<=8,7,7,7,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,7.0,13.0,0.9066709733914574,0.8067590201603174,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/161/L1,<=8,6,6,6,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,10.0,6.0,14.0,0.6681601537928518,0.6000556061473421,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/161/L10,<=8,5,5,5,,0,0,global_gap_early_commit,primary,0.98046875,0.98828125,0.9921875,12.0,5.0,14.0,0.5995135626497505,0.5486142208246094,tie_pass,tie_pass,5,True,True,False,
SingleLineInfilling/HumanEval/161/L11,9-12,9,9,9,,0,0,global_gap_early_commit,primary,0.984375,0.984375,0.9921875,7.0,9.0,15.0,0.6617409374206197,0.5915612195339903,tie_pass,tie_pass,9,True,True,False,
SingleLineInfilling/HumanEval/161/L12,9-12,9,9,9,,-1,1,global_gap_early_commit,primary,0.99609375,0.9921875,1.0,7.0,9.0,20.0,0.5727405380001523,0.5079521661446497,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/161/L13,<=8,4,4,4,,0,0,global_gap_early_commit,primary,0.9921875,0.6796875,0.99609375,14.0,4.0,14.0,0.3684033724679765,0.4716524991910791,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/161/L2,<=8,8,8,8,,0,0,global_gap_early_commit,primary,0.95703125,0.95703125,0.97265625,8.0,8.0,14.0,0.8146062148981343,0.7392697540241708,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/161/L3,<=8,8,8,8,,1,1,global_gap_early_commit,primary,0.99609375,0.99609375,1.0,8.0,8.0,13.0,0.7244255516042298,0.641960262265037,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/161/L4,<=8,7,7,7,,0,0,global_gap_early_commit,primary,0.984375,0.986328125,0.9921875,8.0,7.0,13.0,0.5717950108574267,0.5148182374264739,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/161/L5,9-12,10,10,10,,-2,2,global_gap_early_commit,primary,0.9375,0.94921875,0.9765625,6.0,10.0,14.0,0.9839344730511174,0.8846153299924083,tie_fail;unchanged_fail,tie_fail,12,False,False,False,
SingleLineInfilling/HumanEval/161/L6,<=8,7,7,7,,0,0,global_gap_early_commit,primary,0.91015625,0.947265625,0.96484375,8.0,7.0,13.0,0.6196344340765739,0.571442679915806,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/161/L7,<=8,6,6,6,,0,0,global_gap_early_commit,primary,0.9921875,0.9921875,0.99609375,10.0,6.0,20.0,0.841577933387979,0.7617483342431416,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/161/L8,<=8,4,4,4,,-1,1,global_gap_early_commit,primary,0.8359375,0.9453125,0.96484375,14.0,4.0,14.0,0.9610522760034169,0.9165716583470362,tie_pass,tie_pass,5,True,True,False,
SingleLineInfilling/HumanEval/161/L9,<=8,8,8,8,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,8.0,13.0,0.8018798558638015,0.707821751436096,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/162/L0,<=8,6,6,6,,1,1,global_gap_early_commit,primary,1.0,0.98046875,1.0,10.0,6.0,13.0,0.3576566402574342,0.3275996743506302,tie_pass,tie_pass,5,True,True,False,
SingleLineInfilling/HumanEval/162/L1,17-24,3,3,32,32,13,13,global_gap_early_commit,rescue,0.2138671875,0.2138671875,0.4765625,21.0,,,,,tie_fail;triggered_failed_long;unchanged_fail,tie_fail,19,False,False,True,True
SingleLineInfilling/HumanEval/163/L0,13-16,13,13,13,,0,0,global_gap_early_commit,primary,0.91796875,0.94921875,0.9765625,4.0,9.0,13.0,1.1390338861701725,0.9983483257079873,tie_pass,tie_pass,13,True,True,False,
SingleLineInfilling/HumanEval/163/L1,13-16,8,8,8,,-5,5,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,8.0,13.0,0.8337728046765663,0.7359737529136681,tie_fail;unchanged_fail,tie_fail,13,False,False,False,
SingleLineInfilling/HumanEval/163/L3,25+,3,3,32,32,7,7,no_remaining_masks,rescue,0.26953125,0.26953125,0.75390625,21.0,,,,,tie_fail;triggered_failed_long;unchanged_fail,tie_fail,25,False,False,True,True
SingleLineInfilling/HumanEval/17/L0,17-24,24,24,24,,0,0,global_gap_early_commit,primary,0.953125,0.84765625,0.9765625,2.0,24.0,24.0,0.9784599515510887,1.0,tie_pass,tie_pass,24,True,True,False,
SingleLineInfilling/HumanEval/17/L1,17-24,3,3,32,32,13,13,no_remaining_masks,rescue,0.361328125,0.361328125,0.78515625,21.0,,,,,tie_fail;triggered_failed_long;unchanged_fail,tie_fail,19,False,False,True,True
SingleLineInfilling/HumanEval/18/L0,<=8,6,6,6,,0,0,global_gap_early_commit,primary,0.99609375,1.0,1.0,10.0,6.0,13.0,0.6150782985318932,0.5567337863168216,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/18/L2,17-24,9,9,9,,-9,9,global_gap_early_commit,primary,1.0,1.0,1.0,7.0,9.0,14.0,1.0617339430132986,0.9305959350504382,tie_pass,tie_pass,18,True,True,False,
SingleLineInfilling/HumanEval/18/L3,13-16,14,14,14,,0,0,global_gap_early_commit,primary,0.9453125,0.9453125,0.98046875,4.0,14.0,14.0,1.0937690188800793,1.0,tie_pass,tie_pass,14,True,True,False,
SingleLineInfilling/HumanEval/18/L4,<=8,6,6,6,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,10.0,6.0,13.0,0.8201043980425243,0.7365124048149618,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/18/L6,<=8,3,3,3,,-1,1,global_gap_early_commit,primary,0.97265625,0.97265625,0.98046875,21.0,3.0,14.0,0.4988318956398688,0.48599499608969365,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/19/L0,<=8,6,6,6,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,10.0,6.0,13.0,0.6241905696212546,0.5605677747758321,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/19/L1,<=8,8,8,8,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,8.0,15.0,1.0615427537789106,0.9370269694512774,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/19/L10,<=8,9,9,9,,1,1,global_gap_early_commit,primary,1.0,1.0,1.0,7.0,9.0,15.0,0.9696342902482691,0.8498717922021393,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/19/L11,<=8,4,4,4,,1,1,global_gap_early_commit,primary,1.0,0.9765625,1.0,14.0,4.0,14.0,0.5995135626497505,0.5604215636646835,tie_pass,tie_pass,3,True,True,False,
SingleLineInfilling/HumanEval/19/L12,25+,3,3,32,32,5,5,no_remaining_masks,rescue,0.486328125,0.419921875,0.828125,21.0,,,,,tie_fail;triggered_failed_long;unchanged_fail,tie_fail,27,False,False,True,True
SingleLineInfilling/HumanEval/19/L2,<=8,8,8,8,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,8.0,16.0,1.121020377841312,0.9895280464234082,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/19/L3,<=8,8,8,8,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,8.0,16.0,1.0518215890856755,0.9284460682491238,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/19/L4,<=8,8,8,8,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,8.0,16.0,1.0287553261671298,0.9080854088576955,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/19/L5,<=8,8,8,8,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,8.0,16.0,1.0425950839182572,0.9203018044925524,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/19/L6,<=8,8,8,8,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,8.0,16.0,1.0472083365019664,0.9243739363708382,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/19/L7,<=8,8,8,8,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,8.0,16.0,1.0379818313345481,0.9162296726142669,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/19/L8,<=8,8,8,8,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,8.0,16.0,1.0425950839182572,0.9203018044925524,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/19/L9,<=8,8,8,8,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,8.0,16.0,1.0841143571716392,0.9569509913971231,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/2/L0,9-12,3,3,32,32,23,23,no_remaining_masks,rescue,0.107421875,0.1787109375,0.6953125,21.0,,,,,tie_fail;unchanged_fail,tie_fail,9,False,False,True,True
SingleLineInfilling/HumanEval/20/L0,<=8,13,13,13,,7,7,global_gap_early_commit,primary,0.9375,0.9375,0.9765625,4.0,6.0,13.0,1.0479111752765589,0.9636855643445544,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/20/L1,<=8,7,7,7,,2,2,global_gap_early_commit,primary,0.8984375,0.91796875,0.94140625,8.0,5.0,20.0,0.551701089665453,0.5068565761979245,tie_pass,tie_pass,5,True,True,False,
SingleLineInfilling/HumanEval/20/L10,9-12,11,11,11,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,5.0,11.0,14.0,0.6681601537928518,0.5786247571329058,tie_pass,tie_pass,11,True,True,False,
SingleLineInfilling/HumanEval/20/L11,<=8,8,8,8,,0,0,global_gap_early_commit,primary,0.94140625,0.96875,0.984375,8.0,8.0,13.0,1.016018226463794,0.9110779253694051,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/20/L12,<=8,10,10,10,,4,4,global_gap_early_commit,primary,1.0,0.9921875,1.0,6.0,10.0,13.0,0.7426500937829525,0.6623449003647184,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/20/L13,13-16,13,13,13,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,4.0,13.0,13.0,1.1618145638935762,1.0,tie_pass,tie_pass,13,True,True,False,
SingleLineInfilling/HumanEval/20/L15,<=8,4,4,4,,-1,1,global_gap_early_commit,primary,0.9609375,0.88671875,0.98046875,14.0,4.0,13.0,0.5171213843212584,0.5118372697561944,tie_pass,tie_pass,5,True,True,False,
SingleLineInfilling/HumanEval/20/L3,9-12,11,11,11,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,5.0,11.0,13.0,0.824660533587205,0.7141536325614602,tie_pass,tie_pass,11,True,True,False,
SingleLineInfilling/HumanEval/20/L4,13-16,13,13,13,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,4.0,13.0,13.0,1.1663706994382568,1.0,tie_pass,tie_pass,13,True,True,False,
SingleLineInfilling/HumanEval/20/L5,<=8,8,8,8,,0,0,global_gap_early_commit,primary,0.8984375,0.91796875,0.9375,8.0,4.0,13.0,0.8747780245786926,0.8112982024620714,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/20/L6,<=8,7,7,7,,0,0,global_gap_early_commit,primary,0.98046875,0.990234375,0.9921875,8.0,7.0,13.0,0.7426500937829525,0.6660159140832058,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/20/L7,9-12,10,10,10,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,6.0,10.0,15.0,1.0891152928381032,0.9485797653263423,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/20/L8,13-16,13,13,13,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,4.0,13.0,13.0,1.1663706994382568,1.0,tie_pass,tie_pass,13,True,True,False,
SingleLineInfilling/HumanEval/20/L9,<=8,8,8,8,,4,4,global_gap_early_commit,primary,0.875,0.888671875,0.93359375,8.0,4.0,13.0,0.3963837923872201,0.36474747066257435,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/21/L0,9-12,9,9,9,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,7.0,9.0,24.0,1.0540897062603516,0.9238958613684514,tie_pass,tie_pass,9,True,True,False,
SingleLineInfilling/HumanEval/21/L1,9-12,10,10,10,,1,1,global_gap_early_commit,primary,1.0,1.0,1.0,6.0,10.0,15.0,0.7628402473043254,0.6644060803551596,tie_pass,tie_pass,9,True,True,False,
SingleLineInfilling/HumanEval/21/L2,17-24,3,3,32,32,10,10,no_remaining_masks,rescue,0.08642578125,0.271484375,0.6953125,21.0,,,,,tie_fail;triggered_failed_long;unchanged_fail,tie_fail,22,False,False,True,True
SingleLineInfilling/HumanEval/22/L0,13-16,3,3,3,,-12,12,no_remaining_masks,primary,0.5234375,0.484375,0.828125,21.0,3.0,13.0,0.2585606921606292,0.49975080983838904,tie_fail;unchanged_fail,tie_fail,15,False,False,False,
SingleLineInfilling/HumanEval/23/L0,<=8,6,6,6,,0,0,global_gap_early_commit,primary,0.7890625,0.474609375,0.89453125,10.0,3.0,13.0,0.34398823362339215,0.48783120003200975,tie_fail;unchanged_fail,tie_fail,6,False,False,False,
SingleLineInfilling/HumanEval/24/L0,9-12,11,11,11,,2,2,global_gap_early_commit,primary,0.8671875,0.9140625,0.953125,5.0,8.0,14.0,0.9427465183652566,0.8659930292069931,tie_fail;unchanged_fail,tie_fail,9,False,False,False,
SingleLineInfilling/HumanEval/24/L1,9-12,10,10,10,,0,0,global_gap_early_commit,primary,0.99609375,0.99609375,1.0,6.0,10.0,14.0,1.1029218976991595,0.9643718931689241,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/24/L2,<=8,3,3,3,,-1,1,global_gap_early_commit,primary,0.97265625,0.97265625,0.98046875,21.0,3.0,13.0,0.5125652487765777,0.4953477190028085,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/25/L0,<=8,4,4,4,,0,0,global_gap_early_commit,primary,0.96875,0.98046875,0.984375,14.0,4.0,13.0,0.9886814131957098,0.9242132589968677,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/25/L1,<=8,9,9,9,,4,4,global_gap_early_commit,primary,0.99609375,0.9609375,1.0,7.0,5.0,20.0,0.5329993578123867,0.4839366184686353,tie_pass,tie_pass,5,True,True,False,
SingleLineInfilling/HumanEval/25/L10,<=8,8,8,8,,0,0,global_gap_early_commit,primary,0.93359375,0.94921875,0.96484375,8.0,5.0,13.0,0.824660533587205,0.748750301776551,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/25/L11,<=8,11,11,11,,5,5,global_gap_early_commit,primary,0.8984375,0.9453125,0.96875,5.0,7.0,13.0,0.9385639222042222,0.8417133638106773,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/25/L12,<=8,3,3,3,,-1,1,global_gap_early_commit,primary,0.8203125,0.8203125,0.87890625,21.0,3.0,13.0,0.39410572461487975,0.6214151618741665,tie_fail;unchanged_fail,tie_fail,4,False,False,False,
SingleLineInfilling/HumanEval/25/L2,<=8,6,6,6,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,10.0,6.0,20.0,0.6405343159675173,0.575245627929532,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/25/L3,13-16,7,7,7,,-7,7,global_gap_early_commit,primary,0.88671875,0.921875,0.9453125,8.0,7.0,15.0,0.5376645116542534,0.5060927185517835,tie_pass,tie_pass,14,True,True,False,
SingleLineInfilling/HumanEval/25/L4,9-12,10,10,10,,0,0,global_gap_early_commit,primary,0.99609375,0.99609375,1.0,6.0,10.0,20.0,0.6405343159675173,0.5600698401381711,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/25/L5,<=8,6,6,6,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,10.0,6.0,14.0,0.626972199106991,0.563065877001273,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/25/L6,<=8,6,6,6,,0,0,global_gap_early_commit,primary,0.984375,0.9921875,0.9921875,10.0,6.0,13.0,0.692532602791465,0.6268410038530139,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/25/L7,<=8,10,10,10,,6,6,global_gap_early_commit,primary,0.75,0.84765625,0.9609375,6.0,10.0,14.0,0.8420648513553748,0.7694770632522603,tie_fail;unchanged_fail,tie_fail,4,False,False,False,
SingleLineInfilling/HumanEval/25/L8,<=8,6,6,6,,0,0,global_gap_early_commit,primary,0.99609375,0.9921875,0.99609375,10.0,6.0,15.0,0.5514507811838497,0.4991417874905474,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/26/L0,<=8,4,4,4,,0,0,global_gap_early_commit,primary,0.953125,0.96484375,0.98046875,14.0,4.0,13.0,0.3804373179808377,0.3570473019592063,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/26/L1,9-12,10,10,10,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,6.0,10.0,24.0,0.7373901084153132,0.6447585240079104,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/26/L2,17-24,3,3,32,32,15,15,no_remaining_masks,rescue,0.2333984375,0.333984375,0.7421875,21.0,,,,,tie_fail;triggered_failed_long;unchanged_fail,tie_fail,17,False,False,True,True
SingleLineInfilling/HumanEval/27/L0,<=8,3,3,32,32,24,24,no_remaining_masks,rescue,0.095703125,0.20703125,0.6953125,21.0,,,,,tie_fail;unchanged_fail,tie_fail,8,False,False,True,True
SingleLineInfilling/HumanEval/28/L0,9-12,3,3,3,,-6,6,no_remaining_masks,primary,0.53515625,0.53515625,0.84375,21.0,3.0,13.0,0.32804175921700973,0.5498013283924879,tie_fail;unchanged_fail,tie_fail,9,False,False,False,
SingleLineInfilling/HumanEval/29/L0,13-16,3,3,3,,-11,11,no_remaining_masks,primary,0.474609375,0.470703125,0.82421875,21.0,3.0,13.0,0.25514359050211866,0.5074699213654958,tie_fail;unchanged_fail,tie_fail,14,False,False,False,
SingleLineInfilling/HumanEval/3/L0,<=8,6,6,6,,0,0,global_gap_early_commit,primary,1.0,0.99609375,1.0,10.0,5.0,13.0,0.4715600288744515,0.4281527968722267,tie_pass,tie_pass,6,True,True,False,
SingleLineInfilling/HumanEval/3/L2,<=8,7,7,7,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,8.0,7.0,13.0,0.7927675847744402,0.7054073844617851,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/3/L3,<=8,6,6,6,,1,1,global_gap_early_commit,primary,1.0,0.99609375,1.0,10.0,6.0,24.0,0.6286723360207478,0.566806810650846,tie_pass,tie_pass,5,True,True,False,
SingleLineInfilling/HumanEval/3/L4,<=8,9,9,9,,1,1,global_gap_early_commit,primary,0.9921875,0.9921875,0.99609375,7.0,9.0,13.0,0.8793341601233733,0.779863937969648,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/3/L5,<=8,4,4,4,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,14.0,4.0,15.0,0.675527206950216,0.621611793496703,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/3/L7,<=8,3,3,3,,-1,1,global_gap_early_commit,primary,0.96875,0.96875,0.9765625,21.0,3.0,13.0,0.4214425378829639,0.41059716978950045,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/30/L0,13-16,3,3,32,32,17,17,no_remaining_masks,rescue,0.2236328125,0.2236328125,0.73828125,21.0,,,,,tie_fail;unchanged_fail,tie_fail,15,False,False,True,True
SingleLineInfilling/HumanEval/31/L0,<=8,6,6,6,,-2,2,global_gap_early_commit,primary,0.99609375,0.9921875,0.99609375,10.0,6.0,20.0,0.9818409222859755,0.8887063899503318,tie_fail;unchanged_fail,tie_fail,8,False,False,False,
SingleLineInfilling/HumanEval/31/L1,<=8,16,16,16,,12,12,global_gap_early_commit,primary,0.94921875,0.9609375,0.984375,4.0,16.0,16.0,1.1117938726738938,1.0,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/31/L2,13-16,11,11,11,,-3,3,global_gap_early_commit,primary,0.9921875,0.99609375,1.0,5.0,11.0,14.0,1.0434281853751384,0.9071493372101382,tie_pass,tie_pass,14,True,True,False,
SingleLineInfilling/HumanEval/31/L3,9-12,10,10,10,,0,0,global_gap_early_commit,primary,0.99609375,0.99609375,1.0,6.0,10.0,13.0,0.6788641961574229,0.5935846875637136,tie_pass,tie_pass,10,True,True,False,
SingleLineInfilling/HumanEval/31/L4,<=8,16,16,16,,12,12,global_gap_early_commit,primary,0.90625,0.79296875,0.96875,4.0,4.0,16.0,0.9226505167418205,0.8490116113484829,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/31/L5,<=8,7,7,7,,3,3,global_gap_early_commit,primary,0.578125,0.73828125,0.87109375,9.0,3.0,13.0,0.6105221629872125,0.5948110351545196,tie_fail;unchanged_fail,tie_fail,4,False,False,False,
SingleLineInfilling/HumanEval/32/L0,9-12,8,8,8,,-4,4,global_gap_early_commit,primary,0.88671875,0.921875,0.94140625,8.0,8.0,16.0,1.0149155684160025,0.9516284953736377,tie_fail;unchanged_fail,tie_fail,12,False,False,False,
SingleLineInfilling/HumanEval/32/L1,17-24,7,7,7,,-13,13,global_gap_early_commit,primary,0.91796875,0.94140625,0.95703125,8.0,7.0,13.0,0.7790991781403981,0.7273392138260576,tie_fail;missed_failed_long;unchanged_fail,tie_fail,20,False,False,False,
SingleLineInfilling/HumanEval/32/L10,<=8,4,4,4,,0,0,no_remaining_masks,primary,0.43359375,0.43359375,0.859375,16.0,4.0,14.0,0.4370499636110777,0.5719722371142609,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/32/L2,<=8,8,8,8,,0,0,global_gap_early_commit,primary,0.9296875,0.96484375,0.97265625,8.0,8.0,13.0,0.9476761932935837,0.8635010222798123,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/32/L3,<=8,8,8,8,,0,0,global_gap_early_commit,primary,0.984375,0.984375,0.9921875,8.0,8.0,24.0,0.8650153194871943,0.7787618058695543,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/32/L4,13-16,7,7,7,,-7,7,global_gap_early_commit,primary,0.87890625,0.921875,0.94921875,8.0,7.0,13.0,0.8565534823999699,0.8198069786384814,tie_fail;unchanged_fail,tie_fail,14,False,False,False,
SingleLineInfilling/HumanEval/32/L5,13-16,14,14,14,,0,0,global_gap_early_commit,primary,0.90234375,0.9375,0.97265625,4.0,12.0,14.0,1.1120747765182395,0.9889433174104435,tie_pass,tie_pass,14,True,True,False,
SingleLineInfilling/HumanEval/32/L6,17-24,13,13,13,,-7,7,global_gap_early_commit,primary,0.9453125,0.96875,0.98046875,4.0,9.0,13.0,1.134477750625492,0.9982543635126266,tie_fail;missed_failed_long;unchanged_fail,tie_fail,20,False,False,False,
SingleLineInfilling/HumanEval/32/L7,<=8,5,5,5,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,12.0,5.0,24.0,0.6901215117220239,0.6265956343474179,tie_pass,tie_pass,5,True,True,False,
SingleLineInfilling/HumanEval/32/L8,<=8,20,20,20,,16,16,global_gap_early_commit,primary,0.890625,0.93359375,0.9609375,3.0,20.0,20.0,1.1501565089635712,1.0,tie_fail;unchanged_fail,tie_fail,4,False,False,False,
SingleLineInfilling/HumanEval/32/L9,<=8,5,5,5,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,12.0,5.0,13.0,0.897558702302096,0.8149381737567986,tie_pass,tie_pass,5,True,True,False,
SingleLineInfilling/HumanEval/33/L0,<=8,7,7,7,,0,0,global_gap_early_commit,primary,0.671875,0.578125,0.90625,9.0,4.0,14.0,0.3912855695156769,0.5237180348160684,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/33/L1,13-16,5,5,5,,-9,9,global_gap_early_commit,primary,0.921875,0.9140625,0.953125,12.0,5.0,14.0,0.4118795468586072,0.4091251088944533,tie_fail;unchanged_fail,tie_fail,14,False,False,False,
SingleLineInfilling/HumanEval/33/L2,<=8,3,3,3,,-1,1,global_gap_early_commit,primary,0.71875,0.71875,0.8125,21.0,3.0,13.0,0.4123302667936025,0.4916565707152696,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/34/L0,<=8,3,3,32,32,24,24,no_remaining_masks,rescue,0.166015625,0.2109375,0.71875,21.0,,,,,route2_win;short_or_medium_win,win,8,False,True,True,True
SingleLineInfilling/HumanEval/35/L0,<=8,8,8,8,,0,0,global_gap_early_commit,primary,0.921875,0.9296875,0.94921875,8.0,8.0,20.0,0.7340429752328483,0.6826054938802486,tie_pass,tie_pass,8,True,True,False,
SingleLineInfilling/HumanEval/35/L1,<=8,10,10,10,,3,3,global_gap_early_commit,primary,0.99609375,0.99609375,1.0,6.0,10.0,14.0,0.626972199106991,0.5482114081499692,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/35/L2,<=8,7,7,7,,0,0,global_gap_early_commit,primary,0.9375,0.94921875,0.96484375,8.0,7.0,13.0,0.521677519865939,0.4830600236740455,tie_pass,tie_pass,7,True,True,False,
SingleLineInfilling/HumanEval/35/L3,<=8,6,6,6,,1,1,global_gap_early_commit,primary,0.98828125,0.98828125,0.9921875,10.0,5.0,14.0,0.5720549261925101,0.5193971109011615,tie_pass,tie_pass,5,True,True,False,
SingleLineInfilling/HumanEval/35/L4,<=8,6,6,6,,2,2,global_gap_early_commit,primary,0.625,0.84765625,0.890625,10.0,3.0,16.0,0.6135625936333107,0.6026730041262833,tie_pass,tie_pass,4,True,True,False,
SingleLineInfilling/HumanEval/36/L0,<=8,5,5,5,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,12.0,5.0,13.0,0.6241905696212546,0.56673365383087,tie_pass,tie_pass,5,True,True,False,
SingleLineInfilling/HumanEval/36/L1,<=8,14,14,14,,6,6,global_gap_early_commit,primary,0.95703125,0.95703125,0.9765625,4.0,14.0,14.0,1.13495697356594,1.0,tie_fail;unchanged_fail,tie_fail,8,False,False,False,
SingleLineInfilling/HumanEval/36/L2,17-24,24,24,24,,3,3,global_gap_early_commit,primary,0.97265625,0.966796875,0.9921875,2.0,24.0,24.0,1.091904583614983,1.0,tie_pass,tie_pass,21,True,True,False,
SingleLineInfilling/HumanEval/36/L3,<=8,6,6,6,,0,0,global_gap_early_commit,primary,1.0,1.0,1.0,10.0,6.0,13.0,0.883890295668054,0.7937967029672367,tie_pass,tie_pass,6,True,True,False,
